Ort,Datum,Wert
Palau Reial,2020-05-10,5.217
Palau Reial,2020-05-11,9.333
Palau Reial,2020-05-12,9.087
Palau Reial,2020-05-13,7.739
Palau Reial,2020-05-14,11.000
Palau Reial,2020-05-15,8.083
Palau Reial,2020-05-16,5.458
Palau Reial,2020-05-17,4.125
Palau Reial,2020-05-18,16.417
Palau Reial,2020-05-19,15.316
Palau Reial,2020-05-20,31.087
Palau Reial,2020-05-21,24.870
Palau Reial,2020-05-22,17.958
Palau Reial,2020-05-23,9.917
Palau Reial,2020-05-24,4.000
Palau Reial,2020-05-25,13.391
Palau Reial,2020-05-26,15.958
Palau Reial,2020-05-27,11.167
Palau Reial,2020-05-28,8.917
Palau Reial,2020-05-29,12.792
Palau Reial,2020-05-30,5.652
Palau Reial,2020-05-31,5.583
Palau Reial,2020-06-01,8.250
Palau Reial,2020-06-02,10.783
Palau Reial,2020-06-03,5.913
Palau Reial,2020-06-04,8.571
Palau Reial,2020-06-05,8.565
Palau Reial,2020-06-06,8.522
Palau Reial,2020-06-07,3.708
Palau Reial,2020-06-08,6.083
Palau Reial,2020-06-09,8.875
Palau Reial,2020-06-10,7.478
Palau Reial,2020-06-11,8.167
Palau Reial,2020-06-12,7.208
Palau Reial,2020-06-13,4.870
Palau Reial,2020-06-14,4.217
Palau Reial,2020-06-15,7.958
Palau Reial,2020-06-16,12.750
Palau Reial,2020-06-17,9.048
Palau Reial,2020-06-18,11.043
Palau Reial,2020-06-19,14.833
Palau Reial,2020-06-20,9.833
Palau Reial,2020-06-21,10.609
Palau Reial,2020-06-22,21.333
Palau Reial,2020-06-23,11.826
Palau Reial,2020-06-24,9.125
Palau Reial,2020-06-25,13.625
Palau Reial,2020-06-29,8.000
Palau Reial,2020-06-30,12.348
Palau Reial,2020-07-01,19.950
Palau Reial,2020-07-02,11.542
Palau Reial,2020-07-03,9.750
Palau Reial,2020-07-04,7.696
Palau Reial,2020-07-05,15.125
Palau Reial,2020-07-06,24.792
Palau Reial,2020-07-07,11.739
Palau Reial,2020-07-08,17.667
Palau Reial,2020-07-09,19.500
Palau Reial,2020-07-10,27.542
Palau Reial,2020-07-11,10.913
Palau Reial,2020-07-12,7.217
Palau Reial,2020-07-13,16.619
Palau Reial,2020-07-14,10.304
Palau Reial,2020-07-15,8.682
Palau Reial,2020-07-16,10.174
Palau Reial,2020-07-17,9.792
Palau Reial,2020-07-18,8.958
Palau Reial,2020-07-19,6.917
Palau Reial,2020-07-20,13.261
Palau Reial,2020-07-21,20.826
Palau Reial,2020-07-22,20.261
Palau Reial,2020-07-23,20.652
Palau Reial,2020-07-24,17.826
Palau Reial,2020-07-25,5.609
Palau Reial,2020-07-26,5.667
Palau Reial,2020-07-27,12.435
Palau Reial,2020-07-28,16.182
Palau Reial,2020-07-29,15.667
Palau Reial,2020-07-30,39.267
Palau Reial,2020-07-31,23.900
Palau Reial,2020-08-01,26.500
Palau Reial,2020-08-02,5.478
Palau Reial,2020-08-03,8.125
Palau Reial,2020-08-04,9.250
Palau Reial,2020-08-05,11.917
Palau Reial,2020-08-06,14.652
Palau Reial,2020-08-10,27.792
Palau Reial,2020-08-11,27.087
Palau Reial,2020-08-12,12.087
Palau Reial,2020-08-13,14.409
Palau Reial,2020-08-14,12.174
Palau Reial,2020-08-15,7.708
Palau Reial,2020-08-16,3.083
Palau Reial,2020-08-17,1.087
Palau Reial,2020-08-18,14.667
Palau Reial,2020-08-19,13.917
Palau Reial,2020-08-20,12.391
Palau Reial,2020-08-21,7.435
Palau Reial,2020-08-22,7.667
Palau Reial,2020-08-23,9.042
Palau Reial,2020-08-24,8.583
Palau Reial,2020-08-25,9.174
Palau Reial,2020-08-26,9.727
Palau Reial,2020-08-27,11.542
Palau Reial,2020-08-28,10.000
Palau Reial,2020-08-29,8.250
Palau Reial,2020-08-30,5.500
Palau Reial,2020-08-31,9.652
Palau Reial,2020-09-01,19.375
Palau Reial,2020-09-02,11.708
Palau Reial,2020-09-03,16.826
Palau Reial,2020-09-04,14.783
Palau Reial,2020-09-05,11.458
Palau Reial,2020-09-06,8.333
Palau Reial,2020-09-07,9.500
Palau Reial,2020-09-08,12.870
Palau Reial,2020-09-09,18.842
Palau Reial,2020-09-10,15.348
Palau Reial,2020-09-11,11.130
Palau Reial,2020-09-13,16.217
Palau Reial,2020-09-14,38.217
Palau Reial,2020-09-15,20.826
Palau Reial,2020-09-16,25.261
Palau Reial,2020-09-17,28.913
Palau Reial,2020-09-18,32.435
Palau Reial,2020-09-19,13.913
Palau Reial,2020-09-20,6.478
Palau Reial,2020-09-21,20.739
Palau Reial,2020-09-22,17.043
Palau Reial,2020-09-23,20.435
Palau Reial,2020-09-24,13.261
Palau Reial,2020-09-25,5.762
Palau Reial,2020-09-26,4.913
Palau Reial,2020-09-27,10.625
Palau Reial,2020-09-28,14.375
Palau Reial,2020-09-29,22.375
Palau Reial,2020-09-30,22.458
Palau Reial,2020-10-01,16.667
Palau Reial,2020-10-02,19.739
Palau Reial,2020-10-03,5.957
Palau Reial,2020-10-04,5.174
Palau Reial,2020-10-05,12.083
Palau Reial,2020-10-06,19.875
Palau Reial,2020-10-07,12.304
Palau Reial,2020-10-08,19.958
Palau Reial,2020-10-09,24.391
Palau Reial,2020-10-10,20.783
Palau Reial,2020-10-11,8.522
Palau Reial,2020-10-12,6.913
Palau Reial,2020-10-13,17.167
Palau Reial,2020-10-14,14.933
Palau Reial,2020-10-15,15.917
Palau Reial,2020-10-16,16.957
Palau Reial,2020-10-17,19.174
Palau Reial,2020-10-18,17.652
Palau Reial,2020-10-19,30.375
Palau Reial,2020-10-20,19.043
Palau Reial,2020-10-21,22.167
Palau Reial,2020-10-22,35.833
Palau Reial,2020-10-23,14.714
Palau Reial,2020-10-24,8.652
Palau Reial,2020-10-25,11.591
Palau Reial,2020-10-26,8.739
Palau Reial,2020-10-27,16.100
Palau Reial,2020-10-28,28.609
Palau Reial,2020-10-29,32.478
Palau Reial,2020-10-30,36.333
Palau Reial,2020-10-31,26.708
Palau Reial,2020-11-01,17.913
Palau Reial,2020-11-02,29.391
Palau Reial,2020-11-03,24.261
Palau Reial,2020-11-04,19.783
Palau Reial,2020-11-05,16.000
Palau Reial,2020-11-06,13.217
Palau Reial,2020-11-07,10.130
Palau Reial,2020-11-08,17.042
Palau Reial,2020-11-09,45.652
Palau Reial,2020-11-10,33.913
Palau Reial,2020-11-11,28.000
Palau Reial,2020-11-12,25.522
Palau Reial,2020-11-13,37.792
Palau Reial,2020-11-14,19.435
Palau Reial,2020-11-15,11.913
Palau Reial,2020-11-16,21.350
Palau Reial,2020-11-17,29.435
Palau Reial,2020-11-18,33.667
Palau Reial,2020-11-19,25.913
Palau Reial,2020-11-21,19.783
Palau Reial,2020-11-22,21.087
Palau Reial,2020-11-23,32.130
Palau Reial,2020-11-24,29.273
Palau Reial,2020-11-25,42.609
Palau Reial,2020-11-26,24.130
Palau Reial,2020-11-27,13.958
Poblenou,2020-01-01,32.292
Poblenou,2020-01-02,38.565
Poblenou,2020-01-03,38.957
Poblenou,2020-01-04,33.217
Poblenou,2020-01-05,29.292
Poblenou,2020-01-06,42.043
Poblenou,2020-01-07,52.478
Poblenou,2020-01-08,54.478
Poblenou,2020-01-09,52.913
Poblenou,2020-01-10,56.174
Poblenou,2020-01-11,31.435
Poblenou,2020-01-12,41.739
Poblenou,2020-01-13,62.000
Poblenou,2020-01-14,68.364
Poblenou,2020-01-15,69.087
Poblenou,2020-01-16,62.250
Poblenou,2020-01-17,49.348
Poblenou,2020-01-18,41.458
Poblenou,2020-01-19,16.417
Poblenou,2020-01-20,9.435
Poblenou,2020-01-21,14.391
Poblenou,2020-01-22,17.565
Poblenou,2020-01-23,40.435
Poblenou,2020-01-24,55.739
Poblenou,2020-01-27,48.100
Poblenou,2020-01-28,42.783
Poblenou,2020-01-29,50.000
Poblenou,2020-01-30,46.125
Poblenou,2020-01-31,58.478
Poblenou,2020-02-01,44.000
Poblenou,2020-02-02,37.917
Poblenou,2020-02-03,54.304
Poblenou,2020-02-04,32.833
Poblenou,2020-02-05,44.958
Poblenou,2020-02-06,52.435
Poblenou,2020-02-07,66.083
Poblenou,2020-02-08,51.750
Poblenou,2020-02-09,36.167
Poblenou,2020-02-10,48.545
Poblenou,2020-02-11,35.217
Poblenou,2020-02-12,17.913
Poblenou,2020-02-13,50.522
Poblenou,2020-02-14,38.261
Poblenou,2020-02-15,35.083
Poblenou,2020-02-16,24.783
Poblenou,2020-02-17,36.167
Poblenou,2020-02-18,29.913
Poblenou,2020-02-19,45.261
Poblenou,2020-02-20,54.870
Poblenou,2020-02-21,55.750
Poblenou,2020-02-22,37.304
Poblenou,2020-02-23,50.250
Poblenou,2020-02-24,66.435
Poblenou,2020-02-25,40.739
Poblenou,2020-02-26,30.167
Poblenou,2020-02-27,21.826
Poblenou,2020-02-28,40.087
Poblenou,2020-02-29,38.870
Poblenou,2020-03-01,20.391
Poblenou,2020-03-02,19.957
Poblenou,2020-03-03,22.435
Poblenou,2020-03-04,33.700
Poblenou,2020-03-05,27.000
Poblenou,2020-03-06,16.913
Poblenou,2020-03-07,20.000
Poblenou,2020-03-08,32.875
Poblenou,2020-03-09,32.043
Poblenou,2020-03-10,38.500
Poblenou,2020-03-11,41.174
Poblenou,2020-03-12,47.217
Poblenou,2020-03-13,47.174
Poblenou,2020-03-14,26.391
Poblenou,2020-03-15,21.250
Poblenou,2020-03-16,7.478
Poblenou,2020-03-17,12.667
Poblenou,2020-03-18,23.650
Poblenou,2020-03-19,23.913
Poblenou,2020-03-20,22.043
Poblenou,2020-03-21,13.958
Poblenou,2020-03-22,9.435
Poblenou,2020-03-23,9.261
Poblenou,2020-03-24,7.583
Poblenou,2020-03-25,15.250
Poblenou,2020-03-26,20.958
Poblenou,2020-03-27,21.625
Poblenou,2020-03-28,19.478
Poblenou,2020-03-29,16.217
Poblenou,2020-03-30,14.261
Poblenou,2020-03-31,13.696
Poblenou,2020-04-01,12.864
Poblenou,2020-04-02,6.250
Poblenou,2020-04-03,21.375
Poblenou,2020-04-04,20.783
Poblenou,2020-04-05,15.583
Poblenou,2020-04-06,20.667
Poblenou,2020-04-07,22.375
Poblenou,2020-04-08,17.522
Poblenou,2020-04-09,18.348
Poblenou,2020-04-10,16.000
Poblenou,2020-04-11,18.292
Poblenou,2020-04-12,8.958
Poblenou,2020-04-13,10.130
Poblenou,2020-04-14,15.667
Poblenou,2020-04-15,16.696
Poblenou,2020-04-16,7.000
Poblenou,2020-04-17,19.087
Poblenou,2020-04-18,11.478
Poblenou,2020-04-19,6.217
Poblenou,2020-04-20,28.833
Poblenou,2020-04-21,17.562
Poblenou,2020-04-22,7.783
Poblenou,2020-04-23,21.250
Poblenou,2020-04-24,28.913
Poblenou,2020-04-25,16.739
Poblenou,2020-04-26,13.167
Poblenou,2020-04-27,21.083
Poblenou,2020-04-28,13.542
Poblenou,2020-04-29,15.333
Poblenou,2020-04-30,17.000
Poblenou,2020-05-01,9.000
Poblenou,2020-05-02,8.333
Poblenou,2020-05-03,10.125
Poblenou,2020-05-04,27.909
Poblenou,2020-05-05,26.167
Poblenou,2020-05-06,24.174
Poblenou,2020-05-07,18.917
Poblenou,2020-05-08,12.333
Poblenou,2020-05-09,12.417
Poblenou,2020-05-10,4.522
Poblenou,2020-05-11,15.125
Poblenou,2020-05-12,12.826
Poblenou,2020-05-13,17.522
Poblenou,2020-05-14,15.818
Poblenou,2020-05-15,16.792
Poblenou,2020-05-16,13.375
Poblenou,2020-05-17,14.500
Poblenou,2020-05-18,25.583
Poblenou,2020-05-19,29.261
Poblenou,2020-05-20,32.435
Poblenou,2020-05-21,44.696
Poblenou,2020-05-22,39.458
Poblenou,2020-05-23,22.833
Poblenou,2020-05-24,11.870
Poblenou,2020-05-25,21.261
Poblenou,2020-05-26,30.917
Poblenou,2020-05-27,24.182
Poblenou,2020-05-28,15.083
Poblenou,2020-05-29,28.542
Poblenou,2020-05-30,18.783
Poblenou,2020-05-31,14.458
Poblenou,2020-06-01,16.375
Poblenou,2020-06-02,22.348
Poblenou,2020-06-03,22.000
Poblenou,2020-06-04,21.087
Poblenou,2020-06-05,18.043
Poblenou,2020-06-06,15.652
Poblenou,2020-06-07,9.750
Poblenou,2020-06-08,14.292
Poblenou,2020-06-09,22.750
Poblenou,2020-06-10,20.391
Poblenou,2020-06-11,20.000
Poblenou,2020-06-12,19.909
Poblenou,2020-06-13,19.696
Poblenou,2020-06-14,19.565
Poblenou,2020-06-15,24.083
Poblenou,2020-06-16,30.583
Poblenou,2020-06-17,23.125
Poblenou,2020-06-18,17.957
Poblenou,2020-06-19,24.750
Poblenou,2020-06-20,23.083
Poblenou,2020-06-21,19.957
Poblenou,2020-06-22,23.875
Poblenou,2020-06-23,32.783
Poblenou,2020-06-24,38.000
Poblenou,2020-06-25,27.429
Poblenou,2020-06-26,32.750
Poblenou,2020-06-27,23.000
Poblenou,2020-06-28,13.750
Poblenou,2020-06-29,17.130
Poblenou,2020-06-30,11.522
Poblenou,2020-07-01,20.708
Poblenou,2020-07-02,16.750
Poblenou,2020-07-03,14.167
Poblenou,2020-07-04,13.478
Poblenou,2020-07-05,24.417
Poblenou,2020-07-06,23.500
Poblenou,2020-07-07,16.619
Poblenou,2020-07-08,22.917
Poblenou,2020-07-09,23.542
Poblenou,2020-07-10,29.625
Poblenou,2020-07-11,28.217
Poblenou,2020-07-12,16.261
Poblenou,2020-07-13,30.130
Poblenou,2020-07-14,21.739
Poblenou,2020-07-15,27.818
Poblenou,2020-07-16,11.913
Poblenou,2020-07-17,19.375
Poblenou,2020-07-18,16.917
Poblenou,2020-07-19,16.083
Poblenou,2020-07-20,28.870
Poblenou,2020-07-21,22.810
Poblenou,2020-07-22,30.913
Poblenou,2020-07-23,33.652
Poblenou,2020-07-24,40.043
Poblenou,2020-07-25,20.130
Poblenou,2020-07-26,11.875
Poblenou,2020-07-27,29.435
Poblenou,2020-07-28,31.174
Poblenou,2020-07-29,22.083
Poblenou,2020-07-30,31.739
Poblenou,2020-07-31,37.087
Poblenou,2020-08-01,31.417
Poblenou,2020-08-02,11.130
Poblenou,2020-08-03,16.833
Poblenou,2020-08-04,14.167
Poblenou,2020-08-05,17.833
Poblenou,2020-08-06,24.913
Poblenou,2020-08-10,36.042
Poblenou,2020-08-11,27.261
Poblenou,2020-08-12,22.087
Poblenou,2020-08-13,17.500
Poblenou,2020-08-14,16.652
Poblenou,2020-08-15,18.625
Poblenou,2020-08-16,11.917
Poblenou,2020-08-17,21.217
Poblenou,2020-08-18,21.292
Poblenou,2020-08-19,27.375
Poblenou,2020-08-20,19.696
Poblenou,2020-08-21,18.870
Poblenou,2020-08-22,9.125
Poblenou,2020-08-23,18.750
Poblenou,2020-08-24,13.833
Poblenou,2020-08-25,31.391
Poblenou,2020-08-26,26.136
Poblenou,2020-08-27,24.917
Poblenou,2020-08-28,24.870
Poblenou,2020-08-29,17.000
Poblenou,2020-08-30,12.375
Poblenou,2020-08-31,22.391
Poblenou,2020-09-01,34.708
Poblenou,2020-09-02,31.917
Poblenou,2020-09-03,35.130
Poblenou,2020-09-04,32.826
Poblenou,2020-09-05,22.333
Poblenou,2020-09-06,16.500
Poblenou,2020-09-07,19.542
Poblenou,2020-09-08,29.435
Poblenou,2020-09-09,39.409
Poblenou,2020-09-10,37.870
Poblenou,2020-09-11,21.522
Poblenou,2020-09-13,25.739
Poblenou,2020-09-14,41.522
Poblenou,2020-09-15,40.609
Poblenou,2020-09-16,40.913
Poblenou,2020-09-17,50.391
Poblenou,2020-09-18,47.043
Poblenou,2020-09-19,35.522
Poblenou,2020-09-20,14.913
Poblenou,2020-09-21,41.727
Poblenou,2020-09-22,36.391
Poblenou,2020-09-23,46.826
Poblenou,2020-09-24,32.261
Poblenou,2020-09-25,12.783
Poblenou,2020-09-26,10.478
Poblenou,2020-09-27,20.917
Poblenou,2020-09-28,28.625
Poblenou,2020-09-29,44.652
Poblenou,2020-09-30,47.000
Poblenou,2020-10-01,35.292
Poblenou,2020-10-02,33.130
Poblenou,2020-10-03,11.261
Poblenou,2020-10-04,15.783
Poblenou,2020-10-05,25.458
Poblenou,2020-10-06,44.125
Poblenou,2020-10-07,28.478
Poblenou,2020-10-08,32.000
Poblenou,2020-10-09,42.913
Poblenou,2020-10-10,20.087
Poblenou,2020-10-11,15.696
Poblenou,2020-10-12,16.478
Poblenou,2020-10-13,32.292
Poblenou,2020-10-14,28.571
Poblenou,2020-10-15,30.250
Poblenou,2020-10-16,35.913
Poblenou,2020-10-17,41.609
Poblenou,2020-10-18,30.000
Poblenou,2020-10-19,50.708
Poblenou,2020-10-20,34.696
Poblenou,2020-10-21,29.100
Poblenou,2020-10-22,45.435
Poblenou,2020-10-23,33.870
Poblenou,2020-10-24,28.391
Poblenou,2020-10-25,19.818
Poblenou,2020-10-26,19.739
Poblenou,2020-10-27,36.391
Poblenou,2020-10-28,47.565
Poblenou,2020-10-29,54.217
Poblenou,2020-10-30,55.043
Poblenou,2020-10-31,38.958
Poblenou,2020-11-01,26.739
Poblenou,2020-11-02,46.391
Poblenou,2020-11-03,24.435
Poblenou,2020-11-04,33.870
Poblenou,2020-11-05,27.450
Poblenou,2020-11-06,18.143
Poblenou,2020-11-07,21.522
Poblenou,2020-11-08,28.750
Poblenou,2020-11-09,49.043
Poblenou,2020-11-10,46.304
Poblenou,2020-11-11,40.652
Poblenou,2020-11-12,53.913
Poblenou,2020-11-13,53.125
Poblenou,2020-11-14,33.696
Poblenou,2020-11-15,31.739
Poblenou,2020-11-16,29.609
Poblenou,2020-11-17,41.286
Poblenou,2020-11-18,51.600
Poblenou,2020-11-19,45.043
Poblenou,2020-11-21,34.652
Poblenou,2020-11-22,33.478
Poblenou,2020-11-23,54.783
Poblenou,2020-11-24,60.522
Poblenou,2020-11-25,62.217
Poblenou,2020-11-26,38.261
Poblenou,2020-11-27,16.083
Sants,2020-01-01,25.000
Sants,2020-01-02,34.826
Sants,2020-01-03,33.348
Sants,2020-01-04,32.000
Sants,2020-01-05,29.333
Sants,2020-01-06,44.261
Sants,2020-01-07,47.174
Sants,2020-01-08,54.391
Sants,2020-01-09,46.273
Sants,2020-01-10,46.043
Sants,2020-01-11,25.739
Sants,2020-01-12,34.174
Sants,2020-01-13,38.542
Sants,2020-01-14,44.348
Sants,2020-01-15,62.043
Sants,2020-01-16,54.458
Sants,2020-01-17,39.696
Sants,2020-01-18,24.792
Sants,2020-01-19,17.625
Sants,2020-01-20,14.412
Sants,2020-01-21,14.435
Sants,2020-01-22,22.913
Sants,2020-01-23,36.565
Sants,2020-01-24,57.609
Sants,2020-01-27,32.435
Sants,2020-01-28,31.565
Sants,2020-01-29,59.583
Sants,2020-01-30,44.818
Sants,2020-01-31,44.652
Sants,2020-02-01,49.917
Sants,2020-02-02,32.000
Sants,2020-02-03,51.696
Sants,2020-02-04,25.625
Sants,2020-02-05,30.250
Sants,2020-02-06,41.273
Sants,2020-02-07,56.875
Sants,2020-02-08,46.458
Sants,2020-02-09,30.042
Sants,2020-02-10,37.583
Sants,2020-02-11,39.000
Sants,2020-02-12,21.381
Sants,2020-02-13,31.130
Sants,2020-02-14,41.261
Sants,2020-02-15,26.625
Sants,2020-02-16,13.696
Sants,2020-02-17,31.875
Sants,2020-02-18,30.391
Sants,2020-02-19,38.261
Sants,2020-02-20,45.083
Sants,2020-02-21,45.708
Sants,2020-02-22,38.130
Sants,2020-02-23,41.792
Sants,2020-02-24,56.087
Sants,2020-02-25,44.609
Sants,2020-02-26,17.864
Sants,2020-02-27,17.478
Sants,2020-02-28,28.696
Sants,2020-02-29,28.348
Sants,2020-03-01,18.652
Sants,2020-03-02,11.952
Sants,2020-03-03,14.368
Sants,2020-03-04,39.522
Sants,2020-03-05,35.783
Sants,2020-03-06,12.739
Sants,2020-03-07,13.435
Sants,2020-03-08,20.833
Sants,2020-03-09,28.304
Sants,2020-03-10,28.083
Sants,2020-03-11,46.524
Sants,2020-03-12,51.087
Sants,2020-03-13,38.391
Sants,2020-03-14,28.739
Sants,2020-03-15,18.750
Sants,2020-03-16,11.696
Sants,2020-03-17,17.542
Sants,2020-03-18,35.130
Sants,2020-03-19,22.652
Sants,2020-03-20,16.435
Sants,2020-03-21,12.958
Sants,2020-03-22,9.000
Sants,2020-03-23,9.429
Sants,2020-03-24,7.792
Sants,2020-03-25,13.083
Sants,2020-03-26,15.083
Sants,2020-03-27,15.500
Sants,2020-03-28,15.957
Sants,2020-03-29,21.130
Sants,2020-03-30,14.478
Sants,2020-03-31,15.478
Sants,2020-04-01,10.167
Sants,2020-04-02,10.875
Sants,2020-04-03,19.750
Sants,2020-04-04,22.348
Sants,2020-04-05,14.833
Sants,2020-04-06,22.773
Sants,2020-04-07,20.167
Sants,2020-04-08,21.304
Sants,2020-04-09,19.391
Sants,2020-04-10,19.458
Sants,2020-04-11,17.083
Sants,2020-04-12,12.958
Sants,2020-04-13,7.957
Sants,2020-04-14,13.208
Sants,2020-04-15,16.043
Sants,2020-04-16,10.375
Sants,2020-04-17,15.609
Sants,2020-04-18,11.696
Sants,2020-04-19,8.913
Sants,2020-04-20,22.000
Sants,2020-04-21,16.312
Sants,2020-04-22,9.304
Sants,2020-04-23,13.083
Sants,2020-04-24,22.545
Sants,2020-04-25,16.000
Sants,2020-04-26,9.000
Sants,2020-04-27,11.875
Sants,2020-04-28,6.250
Sants,2020-04-29,8.458
Sants,2020-04-30,9.609
Sants,2020-05-01,7.000
Sants,2020-05-02,8.083
Sants,2020-05-03,14.667
Sants,2020-05-04,25.043
Sants,2020-05-05,23.917
Sants,2020-05-06,28.286
Sants,2020-05-07,16.250
Sants,2020-05-08,9.458
Sants,2020-05-09,7.125
Sants,2020-05-10,5.087
Sants,2020-05-11,9.042
Sants,2020-05-12,12.957
Sants,2020-05-13,9.565
Sants,2020-05-14,12.522
Sants,2020-05-15,12.000
Sants,2020-05-16,8.000
Sants,2020-05-17,5.542
Sants,2020-05-18,21.250
Sants,2020-05-19,20.783
Sants,2020-05-20,40.727
Sants,2020-05-21,29.913
Sants,2020-05-22,24.250
Sants,2020-05-23,12.375
Sants,2020-05-24,5.609
Sants,2020-05-25,16.043
Sants,2020-05-26,21.875
Sants,2020-05-27,15.958
Sants,2020-05-28,10.667
Sants,2020-05-29,15.167
Sants,2020-05-30,10.174
Sants,2020-05-31,7.250
Sants,2020-06-01,12.292
Sants,2020-06-02,16.304
Sants,2020-06-03,9.619
Sants,2020-06-04,12.739
Sants,2020-06-05,12.913
Sants,2020-06-06,14.870
Sants,2020-06-07,7.583
Sants,2020-06-08,10.583
Sants,2020-06-09,17.000
Sants,2020-06-10,14.783
Sants,2020-06-11,13.708
Sants,2020-06-12,11.958
Sants,2020-06-13,14.000
Sants,2020-06-14,9.174
Sants,2020-06-15,15.000
Sants,2020-06-16,21.625
Sants,2020-06-17,15.364
Sants,2020-06-18,15.739
Sants,2020-06-19,18.833
Sants,2020-06-20,13.875
Sants,2020-06-21,19.348
Sants,2020-06-22,31.375
Sants,2020-06-23,18.348
Sants,2020-06-24,10.833
Sants,2020-06-25,23.125
Sants,2020-06-26,35.500
Sants,2020-06-27,17.167
Sants,2020-06-28,10.250
Sants,2020-06-29,16.208
Sants,2020-06-30,15.652
Sants,2020-07-01,24.682
Sants,2020-07-02,14.125
Sants,2020-07-03,13.375
Sants,2020-07-04,10.261
Sants,2020-07-05,21.417
Sants,2020-07-06,33.167
Sants,2020-07-07,15.783
Sants,2020-07-08,22.750
Sants,2020-07-09,23.333
Sants,2020-07-10,32.042
Sants,2020-07-11,14.783
Sants,2020-07-12,9.957
Sants,2020-07-13,22.130
Sants,2020-07-14,15.000
Sants,2020-07-15,12.136
Sants,2020-07-16,12.217
Sants,2020-07-17,13.792
Sants,2020-07-18,14.333
Sants,2020-07-19,9.083
Sants,2020-07-20,16.304
Sants,2020-07-21,27.826
Sants,2020-07-22,27.043
Sants,2020-07-23,35.348
Sants,2020-07-24,30.957
Sants,2020-07-25,8.435
Sants,2020-07-26,9.208
Sants,2020-07-27,19.130
Sants,2020-07-28,22.696
Sants,2020-07-29,21.542
Sants,2020-07-30,40.476
Sants,2020-07-31,32.913
Sants,2020-08-01,28.375
Sants,2020-08-02,7.348
Sants,2020-08-03,11.500
Sants,2020-08-04,10.833
Sants,2020-08-05,15.125
Sants,2020-08-06,15.304
Sants,2020-08-10,29.958
Sants,2020-08-11,30.826
Sants,2020-08-12,14.391
Sants,2020-08-13,15.667
Sants,2020-08-14,15.043
Sants,2020-08-15,7.625
Sants,2020-08-16,7.250
Sants,2020-08-17,11.174
Sants,2020-08-18,14.375
Sants,2020-08-19,16.391
Sants,2020-08-20,19.652
Sants,2020-08-21,12.304
Sants,2020-08-22,11.458
Sants,2020-08-23,12.500
Sants,2020-08-24,11.417
Sants,2020-08-25,15.870
Sants,2020-08-26,13.083
Sants,2020-08-27,14.417
Sants,2020-08-28,13.909
Sants,2020-08-29,12.042
Sants,2020-08-30,9.833
Sants,2020-08-31,12.826
Sants,2020-09-01,27.208
Sants,2020-09-02,17.458
Sants,2020-09-03,24.130
Sants,2020-09-04,21.739
Sants,2020-09-05,15.125
Sants,2020-09-06,14.208
Sants,2020-09-07,12.833
Sants,2020-09-08,20.522
Sants,2020-09-09,30.435
Sants,2020-09-10,25.261
Sants,2020-09-11,17.478
Sants,2020-09-13,25.391
Sants,2020-09-14,55.650
Sants,2020-09-15,25.000
Sants,2020-09-16,32.261
Sants,2020-09-17,35.304
Sants,2020-09-18,43.913
Sants,2020-09-19,22.130
Sants,2020-09-20,9.130
Sants,2020-09-21,27.087
Sants,2020-09-22,22.478
Sants,2020-09-23,29.522
Sants,2020-09-24,22.000
Sants,2020-09-25,8.143
Sants,2020-09-26,7.478
Sants,2020-09-27,15.167
Sants,2020-09-28,18.542
Sants,2020-09-29,29.042
Sants,2020-09-30,31.042
Sants,2020-10-01,27.750
Sants,2020-10-02,26.435
Sants,2020-10-03,9.130
Sants,2020-10-04,10.391
Sants,2020-10-05,17.708
Sants,2020-10-06,29.292
Sants,2020-10-07,19.571
Sants,2020-10-08,22.875
Sants,2020-10-09,34.682
Sants,2020-10-10,29.435
Sants,2020-10-11,11.826
Sants,2020-10-12,12.087
Sants,2020-10-13,23.833
Sants,2020-10-14,20.619
Sants,2020-10-15,22.958
Sants,2020-10-16,23.727
Sants,2020-10-17,32.609
Sants,2020-10-18,34.391
Sants,2020-10-19,50.833
Sants,2020-10-20,38.565
Sants,2020-10-21,31.636
Sants,2020-10-22,45.391
Sants,2020-10-23,29.000
Sants,2020-10-24,16.783
Sants,2020-10-25,14.818
Sants,2020-10-26,13.429
Sants,2020-10-27,20.304
Sants,2020-10-28,31.391
Sants,2020-10-29,40.826
Sants,2020-10-30,41.833
Sants,2020-10-31,30.833
Sants,2020-11-01,23.348
Sants,2020-11-02,32.478
Sants,2020-11-03,24.826
Sants,2020-11-04,27.304
Sants,2020-11-05,22.696
Sants,2020-11-06,19.696
Sants,2020-11-07,15.957
Sants,2020-11-08,24.792
Sants,2020-11-09,46.565
Sants,2020-11-10,44.000
Sants,2020-11-11,32.130
Sants,2020-11-12,37.476
Sants,2020-11-13,48.250
Sants,2020-11-14,28.217
Sants,2020-11-15,20.826
Sants,2020-11-16,20.174
Sants,2020-11-17,34.522
Sants,2020-11-18,44.958
Sants,2020-11-19,37.913
Sants,2020-11-21,28.565
Sants,2020-11-22,36.174
Sants,2020-11-23,40.478
Sants,2020-11-24,47.174
Sants,2020-11-25,60.174
Sants,2020-11-26,33.652
Sants,2020-11-27,20.125
Vall Hebron,2020-01-01,36.958
Vall Hebron,2020-01-02,28.048
Vall Hebron,2020-01-03,31.783
Vall Hebron,2020-01-04,32.217
Vall Hebron,2020-01-05,30.583
