Ort,Datum,Wert
Eixample,2019-10-31 11,5
Eixample,2019-10-31 12,5
Eixample,2019-10-31 13,8
Eixample,2019-10-31 14,12
Eixample,2019-10-31 15,18
Eixample,2019-10-31 16,13
Eixample,2019-10-31 17,26
Eixample,2019-10-31 18,13
Eixample,2019-10-31 19,6
Eixample,2019-10-31 20,2
Eixample,2019-10-31 21,6
Eixample,2019-10-31 22,4
Eixample,2019-10-31 23,10
Eixample,2019-10-31 24,17
Gràcia,2019-10-01 01,39
Gràcia,2019-10-01 02,42
Gràcia,2019-10-01 03,40
Gràcia,2019-10-01 04,38
Gràcia,2019-10-01 05,37
Gràcia,2019-10-01 06,35
Gràcia,2019-10-01 07,39
Gràcia,2019-10-01 08,23
Gràcia,2019-10-01 09,19
Gràcia,2019-10-01 10,23
Gràcia,2019-10-01 11,38
Gràcia,2019-10-01 12,43
Gràcia,2019-10-01 13,44
Gràcia,2019-10-01 14,68
Gràcia,2019-10-01 15,67
Gràcia,2019-10-01 16,78
Gràcia,2019-10-01 17,81
Gràcia,2019-10-01 18,84
Gràcia,2019-10-01 19,68
Gràcia,2019-10-01 20,52
Gràcia,2019-10-01 21,32
Gràcia,2019-10-01 22,33
Gràcia,2019-10-01 23,40
Gràcia,2019-10-01 24,NA
Gràcia,2019-10-02 01,70
Gràcia,2019-10-02 02,54
Gràcia,2019-10-02 03,50
Gràcia,2019-10-02 04,47
Gràcia,2019-10-02 05,48
Gràcia,2019-10-02 06,46
Gràcia,2019-10-02 07,42
Gràcia,2019-10-02 08,18
Gràcia,2019-10-02 09,10
Gràcia,2019-10-02 10,26
Gràcia,2019-10-02 11,34
Gràcia,2019-10-02 12,38
Gràcia,2019-10-02 13,34
Gràcia,2019-10-02 14,47
Gràcia,2019-10-02 15,53
Gràcia,2019-10-02 16,55
Gràcia,2019-10-02 17,55
Gràcia,2019-10-02 18,47
Gràcia,2019-10-02 19,34
Gràcia,2019-10-02 20,51
Gràcia,2019-10-02 21,52
Gràcia,2019-10-02 22,52
Gràcia,2019-10-02 23,48
Gràcia,2019-10-02 24,23
Gràcia,2019-10-03 01,30
Gràcia,2019-10-03 02,36
Gràcia,2019-10-03 03,39
Gràcia,2019-10-03 04,42
Gràcia,2019-10-03 05,48
Gràcia,2019-10-03 06,52
Gràcia,2019-10-03 07,47
Gràcia,2019-10-03 08,38
Gràcia,2019-10-03 09,32
Gràcia,2019-10-03 10,32
Gràcia,2019-10-03 11,28
Gràcia,2019-10-03 12,33
Gràcia,2019-10-03 13,47
Gràcia,2019-10-03 14,41
Gràcia,2019-10-03 15,43
Gràcia,2019-10-03 16,53
Gràcia,2019-10-03 17,54
Gràcia,2019-10-03 18,53
Gràcia,2019-10-03 19,47
Gràcia,2019-10-03 20,43
Gràcia,2019-10-03 21,36
Gràcia,2019-10-03 22,38
Gràcia,2019-10-03 23,25
Gràcia,2019-10-03 24,10
Gràcia,2019-10-04 01,2
Gràcia,2019-10-04 02,11
Gràcia,2019-10-04 03,20
Gràcia,2019-10-04 04,22
Gràcia,2019-10-04 05,32
Gràcia,2019-10-04 06,30
Gràcia,2019-10-04 07,29
Gràcia,2019-10-04 08,23
Gràcia,2019-10-04 09,20
Gràcia,2019-10-04 10,24
Gràcia,2019-10-04 11,31
Gràcia,2019-10-04 12,42
Gràcia,2019-10-04 13,54
Gràcia,2019-10-04 14,63
Gràcia,2019-10-04 15,69
Gràcia,2019-10-04 16,68
Gràcia,2019-10-04 17,55
Gràcia,2019-10-04 18,71
Gràcia,2019-10-04 19,73
Gràcia,2019-10-04 20,65
Gràcia,2019-10-04 21,50
Gràcia,2019-10-04 22,31
Gràcia,2019-10-04 23,37
Gràcia,2019-10-04 24,NA
Gràcia,2019-10-05 01,20
Gràcia,2019-10-05 02,30
Gràcia,2019-10-05 03,49
Gràcia,2019-10-05 04,48
Gràcia,2019-10-05 05,55
Gràcia,2019-10-05 06,43
Gràcia,2019-10-05 07,36
Gràcia,2019-10-05 08,27
Gràcia,2019-10-05 09,33
Gràcia,2019-10-05 10,44
Gràcia,2019-10-05 11,39
Gràcia,2019-10-05 12,46
Gràcia,2019-10-05 13,47
Gràcia,2019-10-05 14,48
Gràcia,2019-10-05 15,40
Gràcia,2019-10-05 16,47
Gràcia,2019-10-05 17,48
Gràcia,2019-10-05 18,43
Gràcia,2019-10-05 19,28
Gràcia,2019-10-05 20,39
Gràcia,2019-10-05 21,37
Gràcia,2019-10-05 22,26
Gràcia,2019-10-05 23,32
Gràcia,2019-10-05 24,NA
Gràcia,2019-10-06 01,28
Gràcia,2019-10-06 02,37
Gràcia,2019-10-06 03,13
Gràcia,2019-10-06 04,5
Gràcia,2019-10-06 05,7
Gràcia,2019-10-06 06,10
Gràcia,2019-10-06 07,10
Gràcia,2019-10-06 08,23
Gràcia,2019-10-06 09,27
Gràcia,2019-10-06 10,29
Gràcia,2019-10-06 11,33
Gràcia,2019-10-06 12,44
Gràcia,2019-10-06 13,46
Gràcia,2019-10-06 14,48
Gràcia,2019-10-06 15,49
Gràcia,2019-10-06 16,42
Gràcia,2019-10-06 17,49
Gràcia,2019-10-06 18,48
Gràcia,2019-10-06 19,54
Gràcia,2019-10-06 20,47
Gràcia,2019-10-06 21,47
Gràcia,2019-10-06 22,46
Gràcia,2019-10-06 23,48
Gràcia,2019-10-06 24,45
Gràcia,2019-10-07 01,45
Gràcia,2019-10-07 02,42
Gràcia,2019-10-07 03,40
Gràcia,2019-10-07 04,38
Gràcia,2019-10-07 05,40
Gràcia,2019-10-07 06,37
Gràcia,2019-10-07 07,38
Gràcia,2019-10-07 08,24
Gràcia,2019-10-07 09,8
Gràcia,2019-10-07 10,20
Gràcia,2019-10-07 11,31
Gràcia,2019-10-07 12,35
Gràcia,2019-10-07 13,44
Gràcia,2019-10-07 14,44
Gràcia,2019-10-07 15,53
Gràcia,2019-10-07 16,61
Gràcia,2019-10-07 17,47
Gràcia,2019-10-07 18,52
Gràcia,2019-10-07 19,44
Gràcia,2019-10-07 20,36
Gràcia,2019-10-07 21,14
Gràcia,2019-10-07 22,14
Gràcia,2019-10-07 23,11
Gràcia,2019-10-07 24,14
Gràcia,2019-10-08 01,31
Gràcia,2019-10-08 02,47
Gràcia,2019-10-08 03,31
Gràcia,2019-10-08 04,21
Gràcia,2019-10-08 05,11
Gràcia,2019-10-08 06,10
Gràcia,2019-10-08 07,8
Gràcia,2019-10-08 08,2
Gràcia,2019-10-08 09,2
Gràcia,2019-10-08 10,6
Gràcia,2019-10-08 11,15
Gràcia,2019-10-08 12,38
Gràcia,2019-10-08 13,54
Gràcia,2019-10-08 14,60
Gràcia,2019-10-08 15,65
Gràcia,2019-10-08 16,67
Gràcia,2019-10-08 17,64
Gràcia,2019-10-08 18,61
Gràcia,2019-10-08 19,51
Gràcia,2019-10-08 20,42
Gràcia,2019-10-08 21,46
Gràcia,2019-10-08 22,46
Gràcia,2019-10-08 23,41
Gràcia,2019-10-08 24,24
Gràcia,2019-10-09 01,21
Gràcia,2019-10-09 02,30
Gràcia,2019-10-09 03,30
Gràcia,2019-10-09 04,35
Gràcia,2019-10-09 05,26
Gràcia,2019-10-09 06,25
Gràcia,2019-10-09 07,9
Gràcia,2019-10-09 08,2
Gràcia,2019-10-09 09,4
Gràcia,2019-10-09 10,16
Gràcia,2019-10-09 11,29
Gràcia,2019-10-09 12,28
Gràcia,2019-10-09 13,51
Gràcia,2019-10-09 14,45
Gràcia,2019-10-09 15,48
Gràcia,2019-10-09 16,NA
Gràcia,2019-10-09 17,21
Gràcia,2019-10-09 18,31
Gràcia,2019-10-09 19,41
Gràcia,2019-10-09 20,37
Gràcia,2019-10-09 21,39
Gràcia,2019-10-09 22,40
Gràcia,2019-10-09 23,38
Gràcia,2019-10-09 24,NA
Gràcia,2019-10-10 01,36
Gràcia,2019-10-10 02,29
Gràcia,2019-10-10 03,30
Gràcia,2019-10-10 04,30
Gràcia,2019-10-10 05,30
Gràcia,2019-10-10 06,32
Gràcia,2019-10-10 07,38
Gràcia,2019-10-10 08,25
Gràcia,2019-10-10 09,10
Gràcia,2019-10-10 10,3
Gràcia,2019-10-10 11,10
Gràcia,2019-10-10 12,17
Gràcia,2019-10-10 13,12
Gràcia,2019-10-10 14,22
Gràcia,2019-10-10 15,37
Gràcia,2019-10-10 16,42
Gràcia,2019-10-10 17,41
Gràcia,2019-10-10 18,34
Gràcia,2019-10-10 19,30
Gràcia,2019-10-10 20,22
Gràcia,2019-10-10 21,25
Gràcia,2019-10-10 22,34
Gràcia,2019-10-10 23,40
Gràcia,2019-10-10 24,NA
Gràcia,2019-10-11 01,39
Gràcia,2019-10-11 02,29
Gràcia,2019-10-11 03,34
Gràcia,2019-10-11 04,28
Gràcia,2019-10-11 05,36
Gràcia,2019-10-11 06,36
Gràcia,2019-10-11 07,39
Gràcia,2019-10-11 08,22
Gràcia,2019-10-11 09,4
Gràcia,2019-10-11 10,21
Gràcia,2019-10-11 11,10
Gràcia,2019-10-11 12,21
Gràcia,2019-10-11 13,28
Gràcia,2019-10-11 14,30
Gràcia,2019-10-11 15,28
Gràcia,2019-10-11 16,33
Gràcia,2019-10-11 17,40
Gràcia,2019-10-11 18,44
Gràcia,2019-10-11 19,40
Gràcia,2019-10-11 20,37
Gràcia,2019-10-11 21,29
Gràcia,2019-10-11 22,21
Gràcia,2019-10-11 23,7
Gràcia,2019-10-11 24,NA
Gràcia,2019-10-12 01,4
Gràcia,2019-10-12 02,6
Gràcia,2019-10-12 03,16
Gràcia,2019-10-12 04,19
Gràcia,2019-10-12 05,16
Gràcia,2019-10-12 06,10
Gràcia,2019-10-12 07,1
Gràcia,2019-10-12 08,1
Gràcia,2019-10-12 09,4
Gràcia,2019-10-12 10,18
Gràcia,2019-10-12 11,32
Gràcia,2019-10-12 12,34
Gràcia,2019-10-12 13,32
Gràcia,2019-10-12 14,30
Gràcia,2019-10-12 15,35
Gràcia,2019-10-12 16,50
Gràcia,2019-10-12 17,47
Gràcia,2019-10-12 18,48
Gràcia,2019-10-12 19,58
Gràcia,2019-10-12 20,50
Gràcia,2019-10-12 21,57
Gràcia,2019-10-12 22,59
Gràcia,2019-10-12 23,59
Gràcia,2019-10-12 24,NA
Gràcia,2019-10-13 01,55
Gràcia,2019-10-13 02,47
Gràcia,2019-10-13 03,38
Gràcia,2019-10-13 04,44
Gràcia,2019-10-13 05,49
Gràcia,2019-10-13 06,53
Gràcia,2019-10-13 07,45
Gràcia,2019-10-13 08,33
Gràcia,2019-10-13 09,36
Gràcia,2019-10-13 10,48
Gràcia,2019-10-13 11,56
Gràcia,2019-10-13 12,64
Gràcia,2019-10-13 13,68
Gràcia,2019-10-13 14,70
Gràcia,2019-10-13 15,72
Gràcia,2019-10-13 16,80
Gràcia,2019-10-13 17,71
Gràcia,2019-10-13 18,68
Gràcia,2019-10-13 19,64
Gràcia,2019-10-13 20,61
Gràcia,2019-10-13 21,56
Gràcia,2019-10-13 22,61
Gràcia,2019-10-13 23,59
Gràcia,2019-10-13 24,58
Gràcia,2019-10-14 01,62
Gràcia,2019-10-14 02,61
Gràcia,2019-10-14 03,58
Gràcia,2019-10-14 04,61
Gràcia,2019-10-14 05,61
Gràcia,2019-10-14 06,53
Gràcia,2019-10-14 07,40
Gràcia,2019-10-14 08,31
Gràcia,2019-10-14 09,19
Gràcia,2019-10-14 10,17
Gràcia,2019-10-14 11,22
Gràcia,2019-10-14 12,42
Gràcia,2019-10-14 13,54
Gràcia,2019-10-14 14,65
Gràcia,2019-10-14 15,59
Gràcia,2019-10-14 16,62
Gràcia,2019-10-14 17,57
Gràcia,2019-10-14 18,44
Gràcia,2019-10-14 19,39
Gràcia,2019-10-14 20,44
Gràcia,2019-10-14 21,41
Gràcia,2019-10-14 22,41
Gràcia,2019-10-14 23,33
Gràcia,2019-10-14 24,NA
Gràcia,2019-10-15 01,30
Gràcia,2019-10-15 02,35
Gràcia,2019-10-15 03,68
Gràcia,2019-10-15 04,71
Gràcia,2019-10-15 05,73
Gràcia,2019-10-15 06,71
Gràcia,2019-10-15 07,65
Gràcia,2019-10-15 08,51
Gràcia,2019-10-15 09,39
Gràcia,2019-10-15 10,44
Gràcia,2019-10-15 11,48
Gràcia,2019-10-15 12,54
Gràcia,2019-10-15 13,54
Gràcia,2019-10-15 14,53
Gràcia,2019-10-15 15,58
Gràcia,2019-10-15 16,58
Gràcia,2019-10-15 17,59
Gràcia,2019-10-15 18,52
Gràcia,2019-10-15 19,45
Gràcia,2019-10-15 20,39
Gràcia,2019-10-15 21,44
Gràcia,2019-10-15 22,39
Gràcia,2019-10-15 23,29
Gràcia,2019-10-15 24,16
Gràcia,2019-10-16 01,34
Gràcia,2019-10-16 02,30
Gràcia,2019-10-16 03,23
Gràcia,2019-10-16 04,20
Gràcia,2019-10-16 05,46
Gràcia,2019-10-16 06,45
Gràcia,2019-10-16 07,27
Gràcia,2019-10-16 08,7
Gràcia,2019-10-16 09,13
Gràcia,2019-10-16 10,18
Gràcia,2019-10-16 11,25
Gràcia,2019-10-16 12,47
Gràcia,2019-10-16 13,34
Gràcia,2019-10-16 14,53
Gràcia,2019-10-16 15,68
Gràcia,2019-10-16 16,73
Gràcia,2019-10-16 17,67
Gràcia,2019-10-16 18,63
Gràcia,2019-10-16 19,53
Gràcia,2019-10-16 20,40
Gràcia,2019-10-16 21,41
Gràcia,2019-10-16 22,48
Gràcia,2019-10-16 23,54
Gràcia,2019-10-16 24,NA
Gràcia,2019-10-17 01,48
Gràcia,2019-10-17 02,56
Gràcia,2019-10-17 03,47
Gràcia,2019-10-17 04,14
Gràcia,2019-10-17 05,6
Gràcia,2019-10-17 06,32
Gràcia,2019-10-17 07,39
Gràcia,2019-10-17 08,2
Gràcia,2019-10-17 09,2
Gràcia,2019-10-17 10,13
Gràcia,2019-10-17 11,5
Gràcia,2019-10-17 12,40
Gràcia,2019-10-17 13,62
Gràcia,2019-10-17 14,49
Gràcia,2019-10-17 15,61
Gràcia,2019-10-17 16,60
Gràcia,2019-10-17 17,60
Gràcia,2019-10-17 18,70
Gràcia,2019-10-17 19,54
Gràcia,2019-10-17 20,40
Gràcia,2019-10-17 21,29
Gràcia,2019-10-17 22,43
Gràcia,2019-10-17 23,49
Gràcia,2019-10-17 24,33
Gràcia,2019-10-18 01,26
Gràcia,2019-10-18 02,46
Gràcia,2019-10-18 03,46
Gràcia,2019-10-18 04,46
Gràcia,2019-10-18 05,53
Gràcia,2019-10-18 06,57
Gràcia,2019-10-18 07,50
Gràcia,2019-10-18 08,18
Gràcia,2019-10-18 09,41
Gràcia,2019-10-18 10,46
Gràcia,2019-10-18 11,34
Gràcia,2019-10-18 12,33
Gràcia,2019-10-18 13,35
Gràcia,2019-10-18 14,33
Gràcia,2019-10-18 15,37
Gràcia,2019-10-18 16,44
Gràcia,2019-10-18 17,58
Gràcia,2019-10-18 18,65
Gràcia,2019-10-18 19,61
Gràcia,2019-10-18 20,48
Gràcia,2019-10-18 21,33
Gràcia,2019-10-18 22,35
Gràcia,2019-10-18 23,17
Gràcia,2019-10-18 24,6
Gràcia,2019-10-19 01,2
Gràcia,2019-10-19 02,1
Gràcia,2019-10-19 03,1
Gràcia,2019-10-19 04,1
Gràcia,2019-10-19 05,1
Gràcia,2019-10-19 06,2
Gràcia,2019-10-19 07,3
Gràcia,2019-10-19 08,4
Gràcia,2019-10-19 09,1
Gràcia,2019-10-19 10,5
Gràcia,2019-10-19 11,24
Gràcia,2019-10-19 12,39
Gràcia,2019-10-19 13,36
Gràcia,2019-10-19 14,48
Gràcia,2019-10-19 15,60
Gràcia,2019-10-19 16,64
Gràcia,2019-10-19 17,68
Gràcia,2019-10-19 18,69
Gràcia,2019-10-19 19,66
Gràcia,2019-10-19 20,49
Gràcia,2019-10-19 21,39
Gràcia,2019-10-19 22,34
Gràcia,2019-10-19 23,30
Gràcia,2019-10-19 24,40
Gràcia,2019-10-20 01,41
Gràcia,2019-10-20 02,27
Gràcia,2019-10-20 03,14
Gràcia,2019-10-20 04,4
Gràcia,2019-10-20 05,46
Gràcia,2019-10-20 06,58
Gràcia,2019-10-20 07,59
Gràcia,2019-10-20 08,50
Gràcia,2019-10-20 09,41
Gràcia,2019-10-20 10,40
Gràcia,2019-10-20 11,44
Gràcia,2019-10-20 12,55
Gràcia,2019-10-20 13,57
Gràcia,2019-10-20 14,62
Gràcia,2019-10-20 15,60
Gràcia,2019-10-20 16,61
Gràcia,2019-10-20 17,66
Gràcia,2019-10-20 18,68
Gràcia,2019-10-20 19,63
Gràcia,2019-10-20 20,61
Gràcia,2019-10-20 21,55
Gràcia,2019-10-20 22,54
Gràcia,2019-10-20 23,49
Gràcia,2019-10-20 24,49
Gràcia,2019-10-21 01,41
Gràcia,2019-10-21 02,39
Gràcia,2019-10-21 03,47
Gràcia,2019-10-21 04,52
Gràcia,2019-10-21 05,49
Gràcia,2019-10-21 06,46
Gràcia,2019-10-21 07,38
Gràcia,2019-10-21 08,16
Gràcia,2019-10-21 09,16
Gràcia,2019-10-21 10,9
Gràcia,2019-10-21 11,9
Gràcia,2019-10-21 12,12
Gràcia,2019-10-21 13,14
Gràcia,2019-10-21 14,12
Gràcia,2019-10-21 15,13
Gràcia,2019-10-21 16,11
Gràcia,2019-10-21 17,11
Gràcia,2019-10-21 18,28
Gràcia,2019-10-21 19,25
Gràcia,2019-10-21 20,21
Gràcia,2019-10-21 21,36
Gràcia,2019-10-21 22,36
Gràcia,2019-10-21 23,28
Gràcia,2019-10-21 24,NA
Gràcia,2019-10-22 01,20
Gràcia,2019-10-22 02,38
Gràcia,2019-10-22 03,32
Gràcia,2019-10-22 04,34
Gràcia,2019-10-22 05,31
Gràcia,2019-10-22 06,32
Gràcia,2019-10-22 07,38
Gràcia,2019-10-22 08,19
Gràcia,2019-10-22 09,29
Gràcia,2019-10-22 10,43
Gràcia,2019-10-22 11,NA
Gràcia,2019-10-22 12,NA
Gràcia,2019-10-22 13,NA
Gràcia,2019-10-22 14,NA
Gràcia,2019-10-22 15,NA
Gràcia,2019-10-22 16,NA
Gràcia,2019-10-22 17,42
Gràcia,2019-10-22 18,47
Gràcia,2019-10-22 19,45
Gràcia,2019-10-22 20,46
Gràcia,2019-10-22 21,47
Gràcia,2019-10-22 22,54
Gràcia,2019-10-22 23,54
Gràcia,2019-10-22 24,43
Gràcia,2019-10-23 01,58
Gràcia,2019-10-23 02,56
Gràcia,2019-10-23 03,63
Gràcia,2019-10-23 04,64
Gràcia,2019-10-23 05,57
Gràcia,2019-10-23 06,37
Gràcia,2019-10-23 07,12
Gràcia,2019-10-23 08,7
Gràcia,2019-10-23 09,3
Gràcia,2019-10-23 10,3
Gràcia,2019-10-23 11,6
Gràcia,2019-10-23 12,10
Gràcia,2019-10-23 13,36
Gràcia,2019-10-23 14,48
Gràcia,2019-10-23 15,50
Gràcia,2019-10-23 16,54
Gràcia,2019-10-23 17,47
Gràcia,2019-10-23 18,46
Gràcia,2019-10-23 19,38
Gràcia,2019-10-23 20,37
Gràcia,2019-10-23 21,31
Gràcia,2019-10-23 22,24
Gràcia,2019-10-23 23,23
Gràcia,2019-10-23 24,NA
Gràcia,2019-10-24 01,37
Gràcia,2019-10-24 02,33
Gràcia,2019-10-24 03,31
Gràcia,2019-10-24 04,15
Gràcia,2019-10-24 05,6
Gràcia,2019-10-24 06,9
Gràcia,2019-10-24 07,11
Gràcia,2019-10-24 08,5
Gràcia,2019-10-24 09,2
Gràcia,2019-10-24 10,5
Gràcia,2019-10-24 11,16
Gràcia,2019-10-24 12,24
Gràcia,2019-10-24 13,38
Gràcia,2019-10-24 14,48
Gràcia,2019-10-24 15,47
Gràcia,2019-10-24 16,48
Gràcia,2019-10-24 17,39
Gràcia,2019-10-24 18,38
Gràcia,2019-10-24 19,37
Gràcia,2019-10-24 20,37
Gràcia,2019-10-24 21,27
Gràcia,2019-10-24 22,18
Gràcia,2019-10-24 23,NA
Gràcia,2019-10-24 24,NA
Gràcia,2019-10-25 01,5
Gràcia,2019-10-25 02,7
Gràcia,2019-10-25 03,48
Gràcia,2019-10-25 04,52
Gràcia,2019-10-25 05,46
Gràcia,2019-10-25 06,33
Gràcia,2019-10-25 07,24
Gràcia,2019-10-25 08,5
Gràcia,2019-10-25 09,6
Gràcia,2019-10-25 10,14
Gràcia,2019-10-25 11,21
Gràcia,2019-10-25 12,31
Gràcia,2019-10-25 13,34
Gràcia,2019-10-25 14,34
Gràcia,2019-10-25 15,28
Gràcia,2019-10-25 16,12
Gràcia,2019-10-25 17,18
Gràcia,2019-10-25 18,19
Gràcia,2019-10-25 19,12
Gràcia,2019-10-25 20,6
Gràcia,2019-10-25 21,7
Gràcia,2019-10-25 22,15
Gràcia,2019-10-25 23,2
Gràcia,2019-10-25 24,NA
Gràcia,2019-10-26 01,1
Gràcia,2019-10-26 02,1
Gràcia,2019-10-26 03,5
Gràcia,2019-10-26 04,3
Gràcia,2019-10-26 05,1
Gràcia,2019-10-26 06,1
Gràcia,2019-10-26 07,1
Gràcia,2019-10-26 08,1
Gràcia,2019-10-26 09,1
Gràcia,2019-10-26 10,4
Gràcia,2019-10-26 11,15
Gràcia,2019-10-26 12,37
Gràcia,2019-10-26 13,55
Gràcia,2019-10-26 14,56
Gràcia,2019-10-26 15,65
Gràcia,2019-10-26 16,67
Gràcia,2019-10-26 17,77
Gràcia,2019-10-26 18,70
Gràcia,2019-10-26 19,66
Gràcia,2019-10-26 20,48
Gràcia,2019-10-26 21,41
Gràcia,2019-10-26 22,22
Gràcia,2019-10-26 23,25
Gràcia,2019-10-26 24,10
Gràcia,2019-10-27 01,4
Gràcia,2019-10-27 02,1
Gràcia,2019-10-27 03,NA
Gràcia,2019-10-27 04,19
Gràcia,2019-10-27 05,14
Gràcia,2019-10-27 06,19
Gràcia,2019-10-27 07,14
Gràcia,2019-10-27 08,10
Gràcia,2019-10-27 09,15
Gràcia,2019-10-27 10,16
Gràcia,2019-10-27 11,45
Gràcia,2019-10-27 12,43
Gràcia,2019-10-27 13,60
Gràcia,2019-10-27 14,48
Gràcia,2019-10-27 15,62
Gràcia,2019-10-27 16,64
Gràcia,2019-10-27 17,68
Gràcia,2019-10-27 18,68
Gràcia,2019-10-27 19,58
Gràcia,2019-10-27 20,47
Gràcia,2019-10-27 21,27
Gràcia,2019-10-27 22,7
Gràcia,2019-10-27 23,1
Gràcia,2019-10-27 24,4
Gràcia,2019-10-28 01,3
Gràcia,2019-10-28 02,7
Gràcia,2019-10-28 03,39
Gràcia,2019-10-28 04,47
Gràcia,2019-10-28 05,62
Gràcia,2019-10-28 06,41
Gràcia,2019-10-28 07,24
Gràcia,2019-10-28 08,22
Gràcia,2019-10-28 09,17
Gràcia,2019-10-28 10,25
Gràcia,2019-10-28 11,29
Gràcia,2019-10-28 12,24
Gràcia,2019-10-28 13,38
Gràcia,2019-10-28 14,35
Gràcia,2019-10-28 15,38
Gràcia,2019-10-28 16,41
Gràcia,2019-10-28 17,26
Gràcia,2019-10-28 18,24
Gràcia,2019-10-28 19,17
Gràcia,2019-10-28 20,10
Gràcia,2019-10-28 21,10
Gràcia,2019-10-28 22,25
Gràcia,2019-10-28 23,25
Gràcia,2019-10-28 24,30
Gràcia,2019-10-29 01,27
Gràcia,2019-10-29 02,32
Gràcia,2019-10-29 03,33
Gràcia,2019-10-29 04,49
Gràcia,2019-10-29 05,43
Gràcia,2019-10-29 06,55
Gràcia,2019-10-29 07,50
Gràcia,2019-10-29 08,7
Gràcia,2019-10-29 09,5
Gràcia,2019-10-29 10,17
Gràcia,2019-10-29 11,32
Gràcia,2019-10-29 12,31
Gràcia,2019-10-29 13,24
Gràcia,2019-10-29 14,14
Gràcia,2019-10-29 15,15
Gràcia,2019-10-29 16,23
Gràcia,2019-10-29 17,22
Gràcia,2019-10-29 18,21
Gràcia,2019-10-29 19,17
Gràcia,2019-10-29 20,11
Gràcia,2019-10-29 21,1
Gràcia,2019-10-29 22,1
Gràcia,2019-10-29 23,1
Gràcia,2019-10-29 24,1
Gràcia,2019-10-30 01,1
Gràcia,2019-10-30 02,1
Gràcia,2019-10-30 03,1
Gràcia,2019-10-30 04,1
Gràcia,2019-10-30 05,1
Gràcia,2019-10-30 06,1
Gràcia,2019-10-30 07,1
Gràcia,2019-10-30 08,1
Gràcia,2019-10-30 09,2
Gràcia,2019-10-30 10,2
Gràcia,2019-10-30 11,2
Gràcia,2019-10-30 12,9
Gràcia,2019-10-30 13,23
Gràcia,2019-10-30 14,33
Gràcia,2019-10-30 15,30
Gràcia,2019-10-30 16,37
Gràcia,2019-10-30 17,29
Gràcia,2019-10-30 18,28
Gràcia,2019-10-30 19,14
Gràcia,2019-10-30 20,2
Gràcia,2019-10-30 21,11
Gràcia,2019-10-30 22,28
Gràcia,2019-10-30 23,29
Gràcia,2019-10-30 24,24
Gràcia,2019-10-31 01,30
Gràcia,2019-10-31 02,41
Gràcia,2019-10-31 03,47
Gràcia,2019-10-31 04,41
Gràcia,2019-10-31 05,31
Gràcia,2019-10-31 06,26
Gràcia,2019-10-31 07,17
Gràcia,2019-10-31 08,2
Gràcia,2019-10-31 09,1
Gràcia,2019-10-31 10,3
Gràcia,2019-10-31 11,15
Gràcia,2019-10-31 12,20
Gràcia,2019-10-31 13,19
Gràcia,2019-10-31 14,40
Gràcia,2019-10-31 15,32
Gràcia,2019-10-31 16,17
Gràcia,2019-10-31 17,26
Gràcia,2019-10-31 18,11
Gràcia,2019-10-31 19,7
Gràcia,2019-10-31 20,7
Gràcia,2019-10-31 21,7
Gràcia,2019-10-31 22,11
Gràcia,2019-10-31 23,34
Gràcia,2019-10-31 24,33
Ciutadella,2019-10-01 01,45
Ciutadella,2019-10-01 02,51
Ciutadella,2019-10-01 03,40
Ciutadella,2019-10-01 04,27
Ciutadella,2019-10-01 05,32
Ciutadella,2019-10-01 06,27
Ciutadella,2019-10-01 07,16
Ciutadella,2019-10-01 08,3
Ciutadella,2019-10-01 09,3
Ciutadella,2019-10-01 10,3
Ciutadella,2019-10-01 11,7
Ciutadella,2019-10-01 12,25
Ciutadella,2019-10-01 13,35
Ciutadella,2019-10-01 14,NA
Ciutadella,2019-10-01 15,NA
Ciutadella,2019-10-01 16,62
Ciutadella,2019-10-01 17,77
Ciutadella,2019-10-01 18,79
Ciutadella,2019-10-01 19,74
Ciutadella,2019-10-01 20,65
Ciutadella,2019-10-01 21,49
Ciutadella,2019-10-01 22,34
Ciutadella,2019-10-01 23,43
Ciutadella,2019-10-01 24,NA
Ciutadella,2019-10-02 01,76
Ciutadella,2019-10-02 02,58
Ciutadella,2019-10-02 03,57
Ciutadella,2019-10-02 04,54
Ciutadella,2019-10-02 05,52
Ciutadella,2019-10-02 06,33
Ciutadella,2019-10-02 07,24
Ciutadella,2019-10-02 08,13
Ciutadella,2019-10-02 09,10
Ciutadella,2019-10-02 10,22
Ciutadella,2019-10-02 11,36
Ciutadella,2019-10-02 12,47
Ciutadella,2019-10-02 13,61
Ciutadella,2019-10-02 14,67
Ciutadella,2019-10-02 15,70
Ciutadella,2019-10-02 16,70
Ciutadella,2019-10-02 17,67
Ciutadella,2019-10-02 18,73
Ciutadella,2019-10-02 19,70
Ciutadella,2019-10-02 20,73
Ciutadella,2019-10-02 21,56
Ciutadella,2019-10-02 22,66
Ciutadella,2019-10-02 23,68
Ciutadella,2019-10-02 24,60
Ciutadella,2019-10-03 01,53
Ciutadella,2019-10-03 02,47
Ciutadella,2019-10-03 03,18
Ciutadella,2019-10-03 04,42
Ciutadella,2019-10-03 05,51
Ciutadella,2019-10-03 06,52
Ciutadella,2019-10-03 07,49
Ciutadella,2019-10-03 08,44
Ciutadella,2019-10-03 09,42
Ciutadella,2019-10-03 10,39
Ciutadella,2019-10-03 11,32
Ciutadella,2019-10-03 12,40
