Ort,Datum,Wert
Poblenou,2020-03-12 17,6
Poblenou,2020-03-12 18,3
Poblenou,2020-03-12 19,2
Poblenou,2020-03-12 20,2
Poblenou,2020-03-12 21,1
Poblenou,2020-03-12 22,1
Poblenou,2020-03-12 23,1
Poblenou,2020-03-12 24,NA
Poblenou,2020-03-13 01,1
Poblenou,2020-03-13 02,1
Poblenou,2020-03-13 03,1
Poblenou,2020-03-13 04,1
Poblenou,2020-03-13 05,1
Poblenou,2020-03-13 06,2
Poblenou,2020-03-13 07,13
Poblenou,2020-03-13 08,21
Poblenou,2020-03-13 09,57
Poblenou,2020-03-13 10,40
Poblenou,2020-03-13 11,48
Poblenou,2020-03-13 12,19
Poblenou,2020-03-13 13,7
Poblenou,2020-03-13 14,11
Poblenou,2020-03-13 15,15
Poblenou,2020-03-13 16,7
Poblenou,2020-03-13 17,10
Poblenou,2020-03-13 18,15
Poblenou,2020-03-13 19,13
Poblenou,2020-03-13 20,39
Poblenou,2020-03-13 21,13
Poblenou,2020-03-13 22,3
Poblenou,2020-03-13 23,2
Poblenou,2020-03-13 24,NA
Poblenou,2020-03-14 01,1
Poblenou,2020-03-14 02,2
Poblenou,2020-03-14 03,5
Poblenou,2020-03-14 04,8
Poblenou,2020-03-14 05,8
Poblenou,2020-03-14 06,4
Poblenou,2020-03-14 07,7
Poblenou,2020-03-14 08,9
Poblenou,2020-03-14 09,14
Poblenou,2020-03-14 10,5
Poblenou,2020-03-14 11,5
Poblenou,2020-03-14 12,5
Poblenou,2020-03-14 13,2
Poblenou,2020-03-14 14,2
Poblenou,2020-03-14 15,2
Poblenou,2020-03-14 16,2
Poblenou,2020-03-14 17,1
Poblenou,2020-03-14 18,2
Poblenou,2020-03-14 19,1
Poblenou,2020-03-14 20,2
Poblenou,2020-03-14 21,1
Poblenou,2020-03-14 22,1
Poblenou,2020-03-14 23,1
Poblenou,2020-03-14 24,NA
Poblenou,2020-03-15 01,2
Poblenou,2020-03-15 02,3
Poblenou,2020-03-15 03,5
Poblenou,2020-03-15 04,2
Poblenou,2020-03-15 05,2
Poblenou,2020-03-15 06,1
Poblenou,2020-03-15 07,2
Poblenou,2020-03-15 08,6
Poblenou,2020-03-15 09,10
Poblenou,2020-03-15 10,8
Poblenou,2020-03-15 11,8
Poblenou,2020-03-15 12,7
Poblenou,2020-03-15 13,5
Poblenou,2020-03-15 14,3
Poblenou,2020-03-15 15,2
Poblenou,2020-03-15 16,1
Poblenou,2020-03-15 17,2
Poblenou,2020-03-15 18,1
Poblenou,2020-03-15 19,1
Poblenou,2020-03-15 20,1
Poblenou,2020-03-15 21,1
Poblenou,2020-03-15 22,1
Poblenou,2020-03-15 23,1
Poblenou,2020-03-15 24,1
Poblenou,2020-03-16 01,1
Poblenou,2020-03-16 02,2
Poblenou,2020-03-16 03,1
Poblenou,2020-03-16 04,1
Poblenou,2020-03-16 05,1
Poblenou,2020-03-16 06,1
Poblenou,2020-03-16 07,2
Poblenou,2020-03-16 08,2
Poblenou,2020-03-16 09,2
Poblenou,2020-03-16 10,2
Poblenou,2020-03-16 11,2
Poblenou,2020-03-16 12,1
Poblenou,2020-03-16 13,2
Poblenou,2020-03-16 14,2
Poblenou,2020-03-16 15,1
Poblenou,2020-03-16 16,1
Poblenou,2020-03-16 17,2
Poblenou,2020-03-16 18,1
Poblenou,2020-03-16 19,1
Poblenou,2020-03-16 20,1
Poblenou,2020-03-16 21,1
Poblenou,2020-03-16 22,1
Poblenou,2020-03-16 23,1
Poblenou,2020-03-16 24,NA
Poblenou,2020-03-17 01,1
Poblenou,2020-03-17 02,2
Poblenou,2020-03-17 03,1
Poblenou,2020-03-17 04,1
Poblenou,2020-03-17 05,1
Poblenou,2020-03-17 06,1
Poblenou,2020-03-17 07,2
Poblenou,2020-03-17 08,2
Poblenou,2020-03-17 09,1
Poblenou,2020-03-17 10,2
Poblenou,2020-03-17 11,3
Poblenou,2020-03-17 12,3
Poblenou,2020-03-17 13,2
Poblenou,2020-03-17 14,3
Poblenou,2020-03-17 15,2
Poblenou,2020-03-17 16,2
Poblenou,2020-03-17 17,1
Poblenou,2020-03-17 18,1
Poblenou,2020-03-17 19,1
Poblenou,2020-03-17 20,1
Poblenou,2020-03-17 21,2
Poblenou,2020-03-17 22,1
Poblenou,2020-03-17 23,1
Poblenou,2020-03-17 24,1
Poblenou,2020-03-18 01,2
Poblenou,2020-03-18 02,5
Poblenou,2020-03-18 03,5
Poblenou,2020-03-18 04,3
Poblenou,2020-03-18 05,2
Poblenou,2020-03-18 06,4
Poblenou,2020-03-18 07,16
Poblenou,2020-03-18 08,34
Poblenou,2020-03-18 09,64
Poblenou,2020-03-18 10,56
Poblenou,2020-03-18 11,NA
Poblenou,2020-03-18 12,NA
Poblenou,2020-03-18 13,NA
Poblenou,2020-03-18 14,3
Poblenou,2020-03-18 15,1
Poblenou,2020-03-18 16,2
Poblenou,2020-03-18 17,1
Poblenou,2020-03-18 18,1
Poblenou,2020-03-18 19,1
Poblenou,2020-03-18 20,1
Poblenou,2020-03-18 21,1
Poblenou,2020-03-18 22,1
Poblenou,2020-03-18 23,1
Poblenou,2020-03-18 24,NA
Poblenou,2020-03-19 01,2
Poblenou,2020-03-19 02,6
Poblenou,2020-03-19 03,5
Poblenou,2020-03-19 04,6
Poblenou,2020-03-19 05,3
Poblenou,2020-03-19 06,9
Poblenou,2020-03-19 07,22
Poblenou,2020-03-19 08,45
Poblenou,2020-03-19 09,59
Poblenou,2020-03-19 10,30
Poblenou,2020-03-19 11,4
Poblenou,2020-03-19 12,3
Poblenou,2020-03-19 13,2
Poblenou,2020-03-19 14,2
Poblenou,2020-03-19 15,1
Poblenou,2020-03-19 16,1
Poblenou,2020-03-19 17,1
Poblenou,2020-03-19 18,1
Poblenou,2020-03-19 19,1
Poblenou,2020-03-19 20,1
Poblenou,2020-03-19 21,1
Poblenou,2020-03-19 22,1
Poblenou,2020-03-19 23,1
Poblenou,2020-03-19 24,NA
Poblenou,2020-03-20 01,1
Poblenou,2020-03-20 02,2
Poblenou,2020-03-20 03,2
Poblenou,2020-03-20 04,1
Poblenou,2020-03-20 05,1
Poblenou,2020-03-20 06,1
Poblenou,2020-03-20 07,5
Poblenou,2020-03-20 08,15
Poblenou,2020-03-20 09,34
Poblenou,2020-03-20 10,24
Poblenou,2020-03-20 11,9
Poblenou,2020-03-20 12,2
Poblenou,2020-03-20 13,2
Poblenou,2020-03-20 14,1
Poblenou,2020-03-20 15,1
Poblenou,2020-03-20 16,1
Poblenou,2020-03-20 17,1
Poblenou,2020-03-20 18,1
Poblenou,2020-03-20 19,1
Poblenou,2020-03-20 20,1
Poblenou,2020-03-20 21,1
Poblenou,2020-03-20 22,1
Poblenou,2020-03-20 23,1
Poblenou,2020-03-20 24,NA
Poblenou,2020-03-21 01,1
Poblenou,2020-03-21 02,1
Poblenou,2020-03-21 03,1
Poblenou,2020-03-21 04,1
Poblenou,2020-03-21 05,1
Poblenou,2020-03-21 06,1
Poblenou,2020-03-21 07,1
Poblenou,2020-03-21 08,3
Poblenou,2020-03-21 09,4
Poblenou,2020-03-21 10,3
Poblenou,2020-03-21 11,4
Poblenou,2020-03-21 12,2
Poblenou,2020-03-21 13,2
Poblenou,2020-03-21 14,1
Poblenou,2020-03-21 15,1
Poblenou,2020-03-21 16,1
Poblenou,2020-03-21 17,1
Poblenou,2020-03-21 18,1
Poblenou,2020-03-21 19,1
Poblenou,2020-03-21 20,1
Poblenou,2020-03-21 21,1
Poblenou,2020-03-21 22,1
Poblenou,2020-03-21 23,1
Poblenou,2020-03-21 24,1
Poblenou,2020-03-22 01,1
Poblenou,2020-03-22 02,1
Poblenou,2020-03-22 03,3
Poblenou,2020-03-22 04,1
Poblenou,2020-03-22 05,1
Poblenou,2020-03-22 06,1
Poblenou,2020-03-22 07,2
Poblenou,2020-03-22 08,3
Poblenou,2020-03-22 09,5
Poblenou,2020-03-22 10,2
Poblenou,2020-03-22 11,2
Poblenou,2020-03-22 12,1
Poblenou,2020-03-22 13,1
Poblenou,2020-03-22 14,1
Poblenou,2020-03-22 15,1
Poblenou,2020-03-22 16,1
Poblenou,2020-03-22 17,1
Poblenou,2020-03-22 18,1
Poblenou,2020-03-22 19,1
Poblenou,2020-03-22 20,1
Poblenou,2020-03-22 21,1
Poblenou,2020-03-22 22,1
Poblenou,2020-03-22 23,3
Poblenou,2020-03-22 24,NA
Poblenou,2020-03-23 01,1
Poblenou,2020-03-23 02,1
Poblenou,2020-03-23 03,8
Poblenou,2020-03-23 04,1
Poblenou,2020-03-23 05,1
Poblenou,2020-03-23 06,1
Poblenou,2020-03-23 07,1
Poblenou,2020-03-23 08,3
Poblenou,2020-03-23 09,2
Poblenou,2020-03-23 10,3
Poblenou,2020-03-23 11,3
Poblenou,2020-03-23 12,3
Poblenou,2020-03-23 13,3
Poblenou,2020-03-23 14,2
Poblenou,2020-03-23 15,1
Poblenou,2020-03-23 16,1
Poblenou,2020-03-23 17,1
Poblenou,2020-03-23 18,1
Poblenou,2020-03-23 19,1
Poblenou,2020-03-23 20,1
Poblenou,2020-03-23 21,1
Poblenou,2020-03-23 22,1
Poblenou,2020-03-23 23,1
Poblenou,2020-03-23 24,NA
Poblenou,2020-03-24 01,1
Poblenou,2020-03-24 02,1
Poblenou,2020-03-24 03,1
Poblenou,2020-03-24 04,6
Poblenou,2020-03-24 05,1
Poblenou,2020-03-24 06,1
Poblenou,2020-03-24 07,2
Poblenou,2020-03-24 08,2
Poblenou,2020-03-24 09,3
Poblenou,2020-03-24 10,2
Poblenou,2020-03-24 11,2
Poblenou,2020-03-24 12,1
Poblenou,2020-03-24 13,2
Poblenou,2020-03-24 14,1
Poblenou,2020-03-24 15,2
Poblenou,2020-03-24 16,1
Poblenou,2020-03-24 17,1
Poblenou,2020-03-24 18,1
Poblenou,2020-03-24 19,2
Poblenou,2020-03-24 20,1
Poblenou,2020-03-24 21,1
Poblenou,2020-03-24 22,1
Poblenou,2020-03-24 23,1
Poblenou,2020-03-24 24,1
Poblenou,2020-03-25 01,1
Poblenou,2020-03-25 02,1
Poblenou,2020-03-25 03,3
Poblenou,2020-03-25 04,1
Poblenou,2020-03-25 05,1
Poblenou,2020-03-25 06,1
Poblenou,2020-03-25 07,1
Poblenou,2020-03-25 08,1
Poblenou,2020-03-25 09,4
Poblenou,2020-03-25 10,6
Poblenou,2020-03-25 11,4
Poblenou,2020-03-25 12,2
Poblenou,2020-03-25 13,1
Poblenou,2020-03-25 14,1
Poblenou,2020-03-25 15,2
Poblenou,2020-03-25 16,2
Poblenou,2020-03-25 17,2
Poblenou,2020-03-25 18,1
Poblenou,2020-03-25 19,1
Poblenou,2020-03-25 20,1
Poblenou,2020-03-25 21,1
Poblenou,2020-03-25 22,1
Poblenou,2020-03-25 23,1
Poblenou,2020-03-25 24,1
Poblenou,2020-03-26 01,1
Poblenou,2020-03-26 02,1
Poblenou,2020-03-26 03,1
Poblenou,2020-03-26 04,1
Poblenou,2020-03-26 05,1
Poblenou,2020-03-26 06,2
Poblenou,2020-03-26 07,4
Poblenou,2020-03-26 08,15
Poblenou,2020-03-26 09,26
Poblenou,2020-03-26 10,14
Poblenou,2020-03-26 11,5
Poblenou,2020-03-26 12,2
Poblenou,2020-03-26 13,2
Poblenou,2020-03-26 14,2
Poblenou,2020-03-26 15,2
Poblenou,2020-03-26 16,2
Poblenou,2020-03-26 17,2
Poblenou,2020-03-26 18,1
Poblenou,2020-03-26 19,1
Poblenou,2020-03-26 20,2
Poblenou,2020-03-26 21,1
Poblenou,2020-03-26 22,1
Poblenou,2020-03-26 23,1
Poblenou,2020-03-26 24,1
Poblenou,2020-03-27 01,1
Poblenou,2020-03-27 02,1
Poblenou,2020-03-27 03,1
Poblenou,2020-03-27 04,2
Poblenou,2020-03-27 05,1
Poblenou,2020-03-27 06,1
Poblenou,2020-03-27 07,1
Poblenou,2020-03-27 08,5
Poblenou,2020-03-27 09,16
Poblenou,2020-03-27 10,6
Poblenou,2020-03-27 11,3
Poblenou,2020-03-27 12,2
Poblenou,2020-03-27 13,2
Poblenou,2020-03-27 14,2
Poblenou,2020-03-27 15,2
Poblenou,2020-03-27 16,2
Poblenou,2020-03-27 17,2
Poblenou,2020-03-27 18,1
Poblenou,2020-03-27 19,1
Poblenou,2020-03-27 20,1
Poblenou,2020-03-27 21,1
Poblenou,2020-03-27 22,1
Poblenou,2020-03-27 23,1
Poblenou,2020-03-27 24,1
Poblenou,2020-03-28 01,1
Poblenou,2020-03-28 02,1
Poblenou,2020-03-28 03,1
Poblenou,2020-03-28 04,1
Poblenou,2020-03-28 05,1
Poblenou,2020-03-28 06,1
Poblenou,2020-03-28 07,1
Poblenou,2020-03-28 08,5
Poblenou,2020-03-28 09,9
Poblenou,2020-03-28 10,6
Poblenou,2020-03-28 11,3
Poblenou,2020-03-28 12,2
Poblenou,2020-03-28 13,1
Poblenou,2020-03-28 14,1
Poblenou,2020-03-28 15,2
Poblenou,2020-03-28 16,1
Poblenou,2020-03-28 17,1
Poblenou,2020-03-28 18,2
Poblenou,2020-03-28 19,2
Poblenou,2020-03-28 20,1
Poblenou,2020-03-28 21,1
Poblenou,2020-03-28 22,1
Poblenou,2020-03-28 23,1
Poblenou,2020-03-28 24,NA
Poblenou,2020-03-29 01,1
Poblenou,2020-03-29 02,NA
Poblenou,2020-03-29 03,9
Poblenou,2020-03-29 04,1
Poblenou,2020-03-29 05,1
Poblenou,2020-03-29 06,2
Poblenou,2020-03-29 07,1
Poblenou,2020-03-29 08,2
Poblenou,2020-03-29 09,6
Poblenou,2020-03-29 10,6
Poblenou,2020-03-29 11,5
Poblenou,2020-03-29 12,3
Poblenou,2020-03-29 13,3
Poblenou,2020-03-29 14,2
Poblenou,2020-03-29 15,1
Poblenou,2020-03-29 16,1
Poblenou,2020-03-29 17,1
Poblenou,2020-03-29 18,1
Poblenou,2020-03-29 19,2
Poblenou,2020-03-29 20,1
Poblenou,2020-03-29 21,1
Poblenou,2020-03-29 22,1
Poblenou,2020-03-29 23,1
Poblenou,2020-03-29 24,1
Poblenou,2020-03-30 01,1
Poblenou,2020-03-30 02,1
Poblenou,2020-03-30 03,1
Poblenou,2020-03-30 04,1
Poblenou,2020-03-30 05,1
Poblenou,2020-03-30 06,1
Poblenou,2020-03-30 07,3
Poblenou,2020-03-30 08,1
Poblenou,2020-03-30 09,1
Poblenou,2020-03-30 10,2
Poblenou,2020-03-30 11,2
Poblenou,2020-03-30 12,2
Poblenou,2020-03-30 13,2
Poblenou,2020-03-30 14,4
Poblenou,2020-03-30 15,3
Poblenou,2020-03-30 16,3
Poblenou,2020-03-30 17,2
Poblenou,2020-03-30 18,3
Poblenou,2020-03-30 19,2
Poblenou,2020-03-30 20,2
Poblenou,2020-03-30 21,1
Poblenou,2020-03-30 22,1
Poblenou,2020-03-30 23,3
Poblenou,2020-03-30 24,NA
Poblenou,2020-03-31 01,1
Poblenou,2020-03-31 02,1
Poblenou,2020-03-31 03,4
Poblenou,2020-03-31 04,1
Poblenou,2020-03-31 05,1
Poblenou,2020-03-31 06,3
Poblenou,2020-03-31 07,3
Poblenou,2020-03-31 08,1
Poblenou,2020-03-31 09,2
Poblenou,2020-03-31 10,1
Poblenou,2020-03-31 11,2
Poblenou,2020-03-31 12,3
Poblenou,2020-03-31 13,2
Poblenou,2020-03-31 14,2
Poblenou,2020-03-31 15,1
Poblenou,2020-03-31 16,2
Poblenou,2020-03-31 17,1
Poblenou,2020-03-31 18,1
Poblenou,2020-03-31 19,1
Poblenou,2020-03-31 20,1
Poblenou,2020-03-31 21,1
Poblenou,2020-03-31 22,1
Poblenou,2020-03-31 23,1
Poblenou,2020-03-31 24,NA
Sants,2020-03-01 01,12
Sants,2020-03-01 02,2
Sants,2020-03-01 03,2
Sants,2020-03-01 04,1
Sants,2020-03-01 05,1
Sants,2020-03-01 06,1
Sants,2020-03-01 07,1
Sants,2020-03-01 08,1
Sants,2020-03-01 09,3
Sants,2020-03-01 10,1
Sants,2020-03-01 11,2
Sants,2020-03-01 12,2
Sants,2020-03-01 13,2
Sants,2020-03-01 14,2
Sants,2020-03-01 15,2
Sants,2020-03-01 16,2
Sants,2020-03-01 17,1
Sants,2020-03-01 18,2
Sants,2020-03-01 19,2
Sants,2020-03-01 20,2
Sants,2020-03-01 21,3
Sants,2020-03-01 22,2
Sants,2020-03-01 23,3
Sants,2020-03-01 24,NA
Sants,2020-03-02 01,2
Sants,2020-03-02 02,2
Sants,2020-03-02 03,2
Sants,2020-03-02 04,1
Sants,2020-03-02 05,1
Sants,2020-03-02 06,1
Sants,2020-03-02 07,1
Sants,2020-03-02 08,2
Sants,2020-03-02 09,3
Sants,2020-03-02 10,3
Sants,2020-03-02 11,3
Sants,2020-03-02 12,NA
Sants,2020-03-02 13,NA
Sants,2020-03-02 14,2
Sants,2020-03-02 15,2
Sants,2020-03-02 16,2
Sants,2020-03-02 17,2
Sants,2020-03-02 18,2
Sants,2020-03-02 19,1
Sants,2020-03-02 20,1
Sants,2020-03-02 21,1
Sants,2020-03-02 22,1
Sants,2020-03-02 23,1
Sants,2020-03-02 24,NA
Sants,2020-03-03 01,2
Sants,2020-03-03 02,2
Sants,2020-03-03 03,1
Sants,2020-03-03 04,6
Sants,2020-03-03 05,1
Sants,2020-03-03 06,1
Sants,2020-03-03 07,1
Sants,2020-03-03 08,2
Sants,2020-03-03 09,4
Sants,2020-03-03 10,5
Sants,2020-03-03 11,NA
Sants,2020-03-03 12,NA
Sants,2020-03-03 13,NA
Sants,2020-03-03 14,NA
Sants,2020-03-03 15,3
Sants,2020-03-03 16,3
Sants,2020-03-03 17,2
Sants,2020-03-03 18,4
Sants,2020-03-03 19,1
Sants,2020-03-03 20,1
Sants,2020-03-03 21,1
Sants,2020-03-03 22,1
Sants,2020-03-03 23,1
Sants,2020-03-03 24,NA
Sants,2020-03-04 01,1
Sants,2020-03-04 02,1
Sants,2020-03-04 03,1
Sants,2020-03-04 04,1
Sants,2020-03-04 05,1
Sants,2020-03-04 06,1
Sants,2020-03-04 07,1
Sants,2020-03-04 08,9
Sants,2020-03-04 09,30
Sants,2020-03-04 10,27
Sants,2020-03-04 11,13
Sants,2020-03-04 12,6
Sants,2020-03-04 13,16
Sants,2020-03-04 14,9
Sants,2020-03-04 15,6
Sants,2020-03-04 16,4
Sants,2020-03-04 17,4
Sants,2020-03-04 18,4
Sants,2020-03-04 19,4
Sants,2020-03-04 20,4
Sants,2020-03-04 21,3
Sants,2020-03-04 22,3
Sants,2020-03-04 23,4
Sants,2020-03-04 24,NA
Sants,2020-03-05 01,4
Sants,2020-03-05 02,3
Sants,2020-03-05 03,6
Sants,2020-03-05 04,5
Sants,2020-03-05 05,12
Sants,2020-03-05 06,19
Sants,2020-03-05 07,27
Sants,2020-03-05 08,23
Sants,2020-03-05 09,80
Sants,2020-03-05 10,66
Sants,2020-03-05 11,49
Sants,2020-03-05 12,11
Sants,2020-03-05 13,9
Sants,2020-03-05 14,5
Sants,2020-03-05 15,6
Sants,2020-03-05 16,4
Sants,2020-03-05 17,4
Sants,2020-03-05 18,3
Sants,2020-03-05 19,2
Sants,2020-03-05 20,1
Sants,2020-03-05 21,1
Sants,2020-03-05 22,1
Sants,2020-03-05 23,2
Sants,2020-03-05 24,NA
Sants,2020-03-06 01,1
Sants,2020-03-06 02,1
Sants,2020-03-06 03,1
Sants,2020-03-06 04,1
Sants,2020-03-06 05,1
Sants,2020-03-06 06,1
Sants,2020-03-06 07,1
Sants,2020-03-06 08,2
Sants,2020-03-06 09,6
Sants,2020-03-06 10,3
Sants,2020-03-06 11,4
Sants,2020-03-06 12,4
Sants,2020-03-06 13,4
Sants,2020-03-06 14,3
Sants,2020-03-06 15,3
Sants,2020-03-06 16,2
Sants,2020-03-06 17,2
Sants,2020-03-06 18,2
Sants,2020-03-06 19,2
Sants,2020-03-06 20,1
Sants,2020-03-06 21,1
Sants,2020-03-06 22,1
Sants,2020-03-06 23,1
Sants,2020-03-06 24,NA
Sants,2020-03-07 01,1
Sants,2020-03-07 02,1
Sants,2020-03-07 03,1
Sants,2020-03-07 04,1
Sants,2020-03-07 05,1
Sants,2020-03-07 06,1
Sants,2020-03-07 07,1
Sants,2020-03-07 08,1
Sants,2020-03-07 09,2
Sants,2020-03-07 10,2
Sants,2020-03-07 11,3
Sants,2020-03-07 12,3
Sants,2020-03-07 13,3
Sants,2020-03-07 14,2
Sants,2020-03-07 15,1
Sants,2020-03-07 16,1
Sants,2020-03-07 17,2
Sants,2020-03-07 18,2
Sants,2020-03-07 19,2
Sants,2020-03-07 20,1
Sants,2020-03-07 21,1
Sants,2020-03-07 22,1
Sants,2020-03-07 23,2
Sants,2020-03-07 24,NA
Sants,2020-03-08 01,1
Sants,2020-03-08 02,1
Sants,2020-03-08 03,3
Sants,2020-03-08 04,1
Sants,2020-03-08 05,1
Sants,2020-03-08 06,1
Sants,2020-03-08 07,1
Sants,2020-03-08 08,1
Sants,2020-03-08 09,2
Sants,2020-03-08 10,2
Sants,2020-03-08 11,1
Sants,2020-03-08 12,2
Sants,2020-03-08 13,3
Sants,2020-03-08 14,4
Sants,2020-03-08 15,3
Sants,2020-03-08 16,1
Sants,2020-03-08 17,1
Sants,2020-03-08 18,1
Sants,2020-03-08 19,1
Sants,2020-03-08 20,1
Sants,2020-03-08 21,2
Sants,2020-03-08 22,2
Sants,2020-03-08 23,2
Sants,2020-03-08 24,2
Sants,2020-03-09 01,2
Sants,2020-03-09 02,3
Sants,2020-03-09 03,5
Sants,2020-03-09 04,1
Sants,2020-03-09 05,2
Sants,2020-03-09 06,1
Sants,2020-03-09 07,1
Sants,2020-03-09 08,4
Sants,2020-03-09 09,7
Sants,2020-03-09 10,8
Sants,2020-03-09 11,5
Sants,2020-03-09 12,5
Sants,2020-03-09 13,5
Sants,2020-03-09 14,9
Sants,2020-03-09 15,7
Sants,2020-03-09 16,5
Sants,2020-03-09 17,2
Sants,2020-03-09 18,2
Sants,2020-03-09 19,2
Sants,2020-03-09 20,1
Sants,2020-03-09 21,1
Sants,2020-03-09 22,1
Sants,2020-03-09 23,1
Sants,2020-03-09 24,NA
Sants,2020-03-10 01,3
Sants,2020-03-10 02,1
Sants,2020-03-10 03,2
Sants,2020-03-10 04,1
Sants,2020-03-10 05,1
Sants,2020-03-10 06,1
Sants,2020-03-10 07,1
Sants,2020-03-10 08,3
Sants,2020-03-10 09,6
Sants,2020-03-10 10,6
Sants,2020-03-10 11,4
Sants,2020-03-10 12,6
Sants,2020-03-10 13,7
Sants,2020-03-10 14,4
Sants,2020-03-10 15,3
Sants,2020-03-10 16,2
Sants,2020-03-10 17,3
Sants,2020-03-10 18,2
Sants,2020-03-10 19,3
Sants,2020-03-10 20,3
Sants,2020-03-10 21,5
Sants,2020-03-10 22,9
Sants,2020-03-10 23,5
Sants,2020-03-10 24,5
Sants,2020-03-11 01,4
Sants,2020-03-11 02,5
Sants,2020-03-11 03,3
Sants,2020-03-11 04,1
Sants,2020-03-11 05,2
Sants,2020-03-11 06,8
Sants,2020-03-11 07,23
Sants,2020-03-11 08,25
Sants,2020-03-11 09,20
Sants,2020-03-11 10,14
Sants,2020-03-11 11,20
Sants,2020-03-11 12,14
Sants,2020-03-11 13,8
Sants,2020-03-11 14,6
Sants,2020-03-11 15,NA
Sants,2020-03-11 16,NA
Sants,2020-03-11 17,5
Sants,2020-03-11 18,5
Sants,2020-03-11 19,3
Sants,2020-03-11 20,3
Sants,2020-03-11 21,4
Sants,2020-03-11 22,2
Sants,2020-03-11 23,4
Sants,2020-03-11 24,NA
Sants,2020-03-12 01,23
Sants,2020-03-12 02,32
Sants,2020-03-12 03,45
Sants,2020-03-12 04,66
Sants,2020-03-12 05,71
Sants,2020-03-12 06,43
Sants,2020-03-12 07,37
Sants,2020-03-12 08,68
Sants,2020-03-12 09,75
Sants,2020-03-12 10,74
Sants,2020-03-12 11,39
Sants,2020-03-12 12,12
Sants,2020-03-12 13,6
Sants,2020-03-12 14,6
Sants,2020-03-12 15,6
Sants,2020-03-12 16,4
Sants,2020-03-12 17,4
Sants,2020-03-12 18,3
Sants,2020-03-12 19,3
Sants,2020-03-12 20,2
Sants,2020-03-12 21,5
Sants,2020-03-12 22,1
Sants,2020-03-12 23,1
Sants,2020-03-12 24,NA
Sants,2020-03-13 01,2
Sants,2020-03-13 02,2
Sants,2020-03-13 03,2
Sants,2020-03-13 04,2
Sants,2020-03-13 05,2
Sants,2020-03-13 06,9
Sants,2020-03-13 07,28
Sants,2020-03-13 08,22
Sants,2020-03-13 09,52
Sants,2020-03-13 10,71
Sants,2020-03-13 11,15
Sants,2020-03-13 12,5
Sants,2020-03-13 13,4
Sants,2020-03-13 14,4
Sants,2020-03-13 15,3
Sants,2020-03-13 16,4
Sants,2020-03-13 17,4
Sants,2020-03-13 18,3
Sants,2020-03-13 19,2
Sants,2020-03-13 20,2
Sants,2020-03-13 21,2
Sants,2020-03-13 22,2
Sants,2020-03-13 23,6
Sants,2020-03-13 24,NA
Sants,2020-03-14 01,6
Sants,2020-03-14 02,17
Sants,2020-03-14 03,28
Sants,2020-03-14 04,25
Sants,2020-03-14 05,4
Sants,2020-03-14 06,1
Sants,2020-03-14 07,1
Sants,2020-03-14 08,3
Sants,2020-03-14 09,2
Sants,2020-03-14 10,4
Sants,2020-03-14 11,7
Sants,2020-03-14 12,8
Sants,2020-03-14 13,5
Sants,2020-03-14 14,3
Sants,2020-03-14 15,4
Sants,2020-03-14 16,3
Sants,2020-03-14 17,2
Sants,2020-03-14 18,1
Sants,2020-03-14 19,1
Sants,2020-03-14 20,1
Sants,2020-03-14 21,1
Sants,2020-03-14 22,1
Sants,2020-03-14 23,1
Sants,2020-03-14 24,NA
Sants,2020-03-15 01,2
Sants,2020-03-15 02,2
Sants,2020-03-15 03,3
Sants,2020-03-15 04,4
Sants,2020-03-15 05,2
Sants,2020-03-15 06,1
Sants,2020-03-15 07,2
Sants,2020-03-15 08,3
Sants,2020-03-15 09,6
Sants,2020-03-15 10,2
Sants,2020-03-15 11,1
Sants,2020-03-15 12,1
Sants,2020-03-15 13,1
Sants,2020-03-15 14,2
Sants,2020-03-15 15,2
Sants,2020-03-15 16,1
Sants,2020-03-15 17,1
Sants,2020-03-15 18,1
Sants,2020-03-15 19,1
Sants,2020-03-15 20,1
Sants,2020-03-15 21,1
Sants,2020-03-15 22,1
Sants,2020-03-15 23,1
Sants,2020-03-15 24,1
Sants,2020-03-16 01,1
Sants,2020-03-16 02,1
Sants,2020-03-16 03,1
Sants,2020-03-16 04,1
Sants,2020-03-16 05,1
Sants,2020-03-16 06,1
Sants,2020-03-16 07,1
Sants,2020-03-16 08,1
Sants,2020-03-16 09,2
Sants,2020-03-16 10,2
Sants,2020-03-16 11,2
Sants,2020-03-16 12,1
Sants,2020-03-16 13,1
Sants,2020-03-16 14,1
Sants,2020-03-16 15,1
Sants,2020-03-16 16,1
Sants,2020-03-16 17,1
Sants,2020-03-16 18,1
Sants,2020-03-16 19,1
Sants,2020-03-16 20,1
Sants,2020-03-16 21,1
Sants,2020-03-16 22,1
Sants,2020-03-16 23,1
Sants,2020-03-16 24,NA
Sants,2020-03-17 01,1
Sants,2020-03-17 02,1
Sants,2020-03-17 03,1
Sants,2020-03-17 04,1
Sants,2020-03-17 05,1
Sants,2020-03-17 06,1
Sants,2020-03-17 07,1
Sants,2020-03-17 08,1
Sants,2020-03-17 09,2
Sants,2020-03-17 10,3
Sants,2020-03-17 11,3
Sants,2020-03-17 12,3
Sants,2020-03-17 13,2
Sants,2020-03-17 14,2
Sants,2020-03-17 15,2
Sants,2020-03-17 16,1
Sants,2020-03-17 17,2
Sants,2020-03-17 18,1
Sants,2020-03-17 19,1
Sants,2020-03-17 20,1
