Jahr,Wochennummer,Wochenbeginn,Lat,Long,Ort,Durchschnitt
2019,41,2019-10-07,41.3853,2.1538,Eixample,47.743
2019,42,2019-10-14,41.3853,2.1538,Eixample,47.512
2019,43,2019-10-21,41.3853,2.1538,Eixample,51.523
2019,44,2019-10-28,41.3853,2.1538,Eixample,56.393
2019,41,2019-10-07,41.3987,2.1534,Gràcia,41.758
2019,42,2019-10-14,41.3987,2.1534,Gràcia,42.016
2019,43,2019-10-21,41.3987,2.1534,Gràcia,44.455
2019,44,2019-10-28,41.3987,2.1534,Gràcia,51.071
2019,41,2019-10-07,41.3864,2.1874,Ciutadella,31.048
2019,42,2019-10-14,41.3864,2.1874,Ciutadella,37.019
2019,43,2019-10-21,41.3864,2.1874,Ciutadella,32.347
2019,44,2019-10-28,41.3864,2.1874,Ciutadella,41.685
2019,41,2019-10-07,41.4261,2.148,Vall Hebron,27.052
2019,42,2019-10-14,41.4261,2.148,Vall Hebron,24.422
2019,43,2019-10-21,41.4261,2.148,Vall Hebron,30.979
2019,44,2019-10-28,41.4261,2.148,Vall Hebron,32.929
2019,41,2019-10-07,41.3875,2.1151,Palau Reial,27.363
2019,42,2019-10-14,41.3875,2.1151,Palau Reial,26.295
2019,43,2019-10-21,41.3875,2.1151,Palau Reial,29.936
2019,44,2019-10-28,41.3875,2.1151,Palau Reial,32.542
2019,45,2019-11-04,41.4039,2.2045,Poblenou,26.371
2019,46,2019-11-11,41.4039,2.2045,Poblenou,35.480
2019,47,2019-11-18,41.4039,2.2045,Poblenou,39.675
2019,48,2019-11-25,41.4039,2.2045,Poblenou,44.382
2019,45,2019-11-04,41.3788,2.1331,Sants,21.532
2019,46,2019-11-11,41.3788,2.1331,Sants,31.989
2019,47,2019-11-18,41.3788,2.1331,Sants,41.627
2019,48,2019-11-25,41.3788,2.1331,Sants,33.004
2019,45,2019-11-04,41.3853,2.1538,Eixample,35.450
2019,46,2019-11-11,41.3853,2.1538,Eixample,46.533
2019,47,2019-11-18,41.3853,2.1538,Eixample,53.270
2019,48,2019-11-25,41.3853,2.1538,Eixample,52.959
2019,45,2019-11-04,41.3987,2.1534,Gràcia,25.906
2019,46,2019-11-11,41.3987,2.1534,Gràcia,36.729
2019,47,2019-11-18,41.3987,2.1534,Gràcia,43.845
2019,48,2019-11-25,41.3987,2.1534,Gràcia,43.840
2019,45,2019-11-04,41.3864,2.1874,Ciutadella,22.263
2019,46,2019-11-11,41.3864,2.1874,Ciutadella,30.798
2019,47,2019-11-18,41.3864,2.1874,Ciutadella,37.892
2019,48,2019-11-25,41.3864,2.1874,Ciutadella,37.120
2019,45,2019-11-04,41.4261,2.148,Vall Hebron,14.657
2019,46,2019-11-11,41.4261,2.148,Vall Hebron,22.915
2019,47,2019-11-18,41.4261,2.148,Vall Hebron,28.848
2019,48,2019-11-25,41.4261,2.148,Vall Hebron,27.818
2019,45,2019-11-04,41.3875,2.1151,Palau Reial,17.484
2019,46,2019-11-11,41.3875,2.1151,Palau Reial,24.929
2019,47,2019-11-18,41.3875,2.1151,Palau Reial,28.632
2019,48,2019-11-25,41.3875,2.1151,Palau Reial,27.849
2019,49,2019-12-02,41.4039,2.2045,Poblenou,43.644
2019,50,2019-12-09,41.4039,2.2045,Poblenou,32.388
2019,51,2019-12-16,41.4039,2.2045,Poblenou,42.359
2019,52,2019-12-23,41.4039,2.2045,Poblenou,35.842
2020,1,2019-12-30,41.4039,2.2045,Poblenou,35.921
2019,49,2019-12-02,41.3788,2.1331,Sants,31.687
2019,50,2019-12-09,41.3788,2.1331,Sants,22.185
2019,51,2019-12-16,41.3788,2.1331,Sants,35.084
2019,52,2019-12-23,41.3788,2.1331,Sants,28.426
2020,1,2019-12-30,41.3788,2.1331,Sants,30.464
2019,49,2019-12-02,41.3853,2.1538,Eixample,51.218
2019,50,2019-12-09,41.3853,2.1538,Eixample,39.529
2019,51,2019-12-16,41.3853,2.1538,Eixample,55.318
2019,52,2019-12-23,41.3853,2.1538,Eixample,45.715
2020,1,2019-12-30,41.3853,2.1538,Eixample,41.090
2019,49,2019-12-02,41.3987,2.1534,Gràcia,38.705
2019,50,2019-12-09,41.3987,2.1534,Gràcia,32.129
2019,51,2019-12-16,41.3987,2.1534,Gràcia,46.618
2019,52,2019-12-23,41.3987,2.1534,Gràcia,43.008
2020,1,2019-12-30,41.3987,2.1534,Gràcia,44.273
2019,49,2019-12-02,41.3864,2.1874,Ciutadella,32.478
2019,50,2019-12-09,41.3864,2.1874,Ciutadella,26.855
2019,51,2019-12-16,41.3864,2.1874,Ciutadella,34.658
2019,52,2019-12-23,41.3864,2.1874,Ciutadella,28.633
2020,1,2019-12-30,41.3864,2.1874,Ciutadella,34.808
2019,49,2019-12-02,41.4261,2.148,Vall Hebron,23.946
2019,50,2019-12-09,41.4261,2.148,Vall Hebron,19.463
2019,51,2019-12-16,41.4261,2.148,Vall Hebron,33.682
2019,52,2019-12-23,41.4261,2.148,Vall Hebron,34.144
2020,1,2019-12-30,41.4261,2.148,Vall Hebron,32.103
2019,49,2019-12-02,41.3875,2.1151,Palau Reial,26.594
2019,50,2019-12-09,41.3875,2.1151,Palau Reial,16.739
2019,51,2019-12-16,41.3875,2.1151,Palau Reial,39.154
2019,52,2019-12-23,41.3875,2.1151,Palau Reial,25.456
2020,1,2019-12-30,41.3875,2.1151,Palau Reial,31.035
2020,2,2020-01-06,41.4039,2.2045,Poblenou,47.323
2020,3,2020-01-13,41.4039,2.2045,Poblenou,52.703
2020,4,2020-01-20,41.4039,2.2045,Poblenou,27.513
2020,5,2020-01-27,41.4039,2.2045,Poblenou,46.772
2020,2,2020-01-06,41.3788,2.1331,Sants,42.579
2020,3,2020-01-13,41.3788,2.1331,Sants,40.215
2020,4,2020-01-20,41.3788,2.1331,Sants,29.187
2020,5,2020-01-27,41.3788,2.1331,Sants,42.139
2020,2,2020-01-06,41.3853,2.1538,Eixample,58.261
2020,3,2020-01-13,41.3853,2.1538,Eixample,57.485
2020,4,2020-01-20,41.3853,2.1538,Eixample,41.096
2020,5,2020-01-27,41.3853,2.1538,Eixample,57.089
2020,2,2020-01-06,41.3987,2.1534,Gràcia,54.410
2020,3,2020-01-13,41.3987,2.1534,Gràcia,49.104
2020,4,2020-01-20,41.3987,2.1534,Gràcia,35.709
2020,5,2020-01-27,41.3987,2.1534,Gràcia,47.143
2020,2,2020-01-06,41.3864,2.1874,Ciutadella,41.267
2020,3,2020-01-13,41.3864,2.1874,Ciutadella,44.754
2020,4,2020-01-20,41.3864,2.1874,Ciutadella,26.487
2020,5,2020-01-27,41.3864,2.1874,Ciutadella,41.847
2020,2,2020-01-06,41.4261,2.148,Vall Hebron,37.447
2020,3,2020-01-13,41.4261,2.148,Vall Hebron,26.953
2020,4,2020-01-20,41.4261,2.148,Vall Hebron,19.374
2020,5,2020-01-27,41.4261,2.148,Vall Hebron,27.509
2020,2,2020-01-06,41.3875,2.1151,Palau Reial,35.544
2020,3,2020-01-13,41.3875,2.1151,Palau Reial,34.734
2020,4,2020-01-20,41.3875,2.1151,Palau Reial,27.271
2020,5,2020-01-27,41.3875,2.1151,Palau Reial,35.116
2020,6,2020-02-03,41.4039,2.2045,Poblenou,48.361
2020,7,2020-02-10,41.4039,2.2045,Poblenou,35.761
2020,8,2020-02-17,41.4039,2.2045,Poblenou,44.216
2020,9,2020-02-24,41.4039,2.2045,Poblenou,36.931
2020,6,2020-02-03,41.3788,2.1331,Sants,40.317
2020,7,2020-02-10,41.3788,2.1331,Sants,30.097
2020,8,2020-02-17,41.3788,2.1331,Sants,38.749
2020,9,2020-02-24,41.3788,2.1331,Sants,30.248
2020,6,2020-02-03,41.3853,2.1538,Eixample,54.814
2020,7,2020-02-10,41.3853,2.1538,Eixample,41.359
2020,8,2020-02-17,41.3853,2.1538,Eixample,49.780
2020,9,2020-02-24,41.3853,2.1538,Eixample,41.596
2020,6,2020-02-03,41.3987,2.1534,Gràcia,50.858
2020,7,2020-02-10,41.3987,2.1534,Gràcia,39.184
2020,8,2020-02-17,41.3987,2.1534,Gràcia,50.081
2020,9,2020-02-24,41.3987,2.1534,Gràcia,41.092
2020,6,2020-02-03,41.3864,2.1874,Ciutadella,44.039
2020,7,2020-02-10,41.3864,2.1874,Ciutadella,29.097
2020,8,2020-02-17,41.3864,2.1874,Ciutadella,39.019
2020,9,2020-02-24,41.3864,2.1874,Ciutadella,29.885
2020,6,2020-02-03,41.4261,2.148,Vall Hebron,32.074
2020,7,2020-02-10,41.4261,2.148,Vall Hebron,26.661
2020,8,2020-02-17,41.4261,2.148,Vall Hebron,37.069
2020,9,2020-02-24,41.4261,2.148,Vall Hebron,24.699
2020,6,2020-02-03,41.3875,2.1151,Palau Reial,30.112
2020,7,2020-02-10,41.3875,2.1151,Palau Reial,28.963
2020,8,2020-02-17,41.3875,2.1151,Palau Reial,36.045
2020,9,2020-02-24,41.3875,2.1151,Palau Reial,26.590
2020,10,2020-03-02,41.4039,2.2045,Poblenou,24.697
2020,11,2020-03-09,41.4039,2.2045,Poblenou,36.250
2020,12,2020-03-16,41.4039,2.2045,Poblenou,16.163
2020,13,2020-03-23,41.4039,2.2045,Poblenou,15.767
2020,14,2020-03-30,41.4039,2.2045,Poblenou,14.973
2020,10,2020-03-02,41.3788,2.1331,Sants,21.233
2020,11,2020-03-09,41.3788,2.1331,Sants,34.268
2020,12,2020-03-16,41.3788,2.1331,Sants,17.916
2020,13,2020-03-23,41.3788,2.1331,Sants,13.996
2020,14,2020-03-30,41.3788,2.1331,Sants,15.418
2020,10,2020-03-02,41.3853,2.1538,Eixample,33.063
2020,11,2020-03-09,41.3853,2.1538,Eixample,44.164
2020,12,2020-03-16,41.3853,2.1538,Eixample,19.844
2020,13,2020-03-23,41.3853,2.1538,Eixample,18.363
2020,14,2020-03-30,41.3853,2.1538,Eixample,19.113
2020,10,2020-03-02,41.3987,2.1534,Gràcia,28.918
2020,11,2020-03-09,41.3987,2.1534,Gràcia,45.936
2020,12,2020-03-16,41.3987,2.1534,Gràcia,19.702
2020,13,2020-03-23,41.3987,2.1534,Gràcia,19.329
2020,14,2020-03-30,41.3987,2.1534,Gràcia,19.311
2020,10,2020-03-02,41.3864,2.1874,Ciutadella,22.094
2020,11,2020-03-09,41.3864,2.1874,Ciutadella,35.320
2020,12,2020-03-16,41.3864,2.1874,Ciutadella,11.910
2020,13,2020-03-23,41.3864,2.1874,Ciutadella,10.787
2020,14,2020-03-30,41.3864,2.1874,Ciutadella,12.165
2020,10,2020-03-02,41.4261,2.148,Vall Hebron,20.421
2020,11,2020-03-09,41.4261,2.148,Vall Hebron,36.350
2020,12,2020-03-16,41.4261,2.148,Vall Hebron,16.764
2020,13,2020-03-23,41.4261,2.148,Vall Hebron,12.457
2020,14,2020-03-30,41.4261,2.148,Vall Hebron,14.109
2020,10,2020-03-02,41.3875,2.1151,Palau Reial,14.662
2020,11,2020-03-09,41.3875,2.1151,Palau Reial,32.044
2020,12,2020-03-16,41.3875,2.1151,Palau Reial,15.790
2020,13,2020-03-23,41.3875,2.1151,Palau Reial,10.186
2020,14,2020-03-30,41.3875,2.1151,Palau Reial,12.041
2020,15,2020-04-06,41.4039,2.2045,Poblenou,17.452
2020,16,2020-04-13,41.4039,2.2045,Poblenou,12.325
2020,17,2020-04-20,41.4039,2.2045,Poblenou,19.178
2020,18,2020-04-27,41.4039,2.2045,Poblenou,13.488
2020,15,2020-04-06,41.3788,2.1331,Sants,19.019
2020,16,2020-04-13,41.3788,2.1331,Sants,11.972
2020,17,2020-04-20,41.3788,2.1331,Sants,15.463
2020,18,2020-04-27,41.3788,2.1331,Sants,9.420
2020,15,2020-04-06,41.3853,2.1538,Eixample,24.315
2020,16,2020-04-13,41.3853,2.1538,Eixample,15.982
2020,17,2020-04-20,41.3853,2.1538,Eixample,19.163
2020,18,2020-04-27,41.3853,2.1538,Eixample,13.604
2020,15,2020-04-06,41.3987,2.1534,Gràcia,24.612
2020,16,2020-04-13,41.3987,2.1534,Gràcia,15.648
2020,17,2020-04-20,41.3987,2.1534,Gràcia,22.063
2020,18,2020-04-27,41.3987,2.1534,Gràcia,12.829
2020,15,2020-04-06,41.3864,2.1874,Ciutadella,17.305
2020,16,2020-04-13,41.3864,2.1874,Ciutadella,9.938
2020,17,2020-04-20,41.3864,2.1874,Ciutadella,17.586
2020,18,2020-04-27,41.3864,2.1874,Ciutadella,10.559
2020,15,2020-04-06,41.4261,2.148,Vall Hebron,25.896
2020,16,2020-04-13,41.4261,2.148,Vall Hebron,12.209
2020,15,2020-04-06,41.3875,2.1151,Palau Reial,14.072
2020,16,2020-04-13,41.3875,2.1151,Palau Reial,10.563
2020,17,2020-04-20,41.3875,2.1151,Palau Reial,14.656
2020,18,2020-04-27,41.3875,2.1151,Palau Reial,8.361
2020,19,2020-05-04,41.4039,2.2045,Poblenou,18.063
2020,20,2020-05-11,41.4039,2.2045,Poblenou,15.137
2020,21,2020-05-18,41.4039,2.2045,Poblenou,29.448
2020,22,2020-05-25,41.4039,2.2045,Poblenou,21.889
2020,19,2020-05-04,41.3788,2.1331,Sants,16.452
2020,20,2020-05-11,41.3788,2.1331,Sants,9.947
2020,21,2020-05-18,41.3788,2.1331,Sants,22.130
2020,22,2020-05-25,41.3788,2.1331,Sants,13.876
2020,19,2020-05-04,41.3853,2.1538,Eixample,23.938
2020,20,2020-05-11,41.3853,2.1538,Eixample,15.911
2020,21,2020-05-18,41.3853,2.1538,Eixample,34.578
2020,22,2020-05-25,41.3853,2.1538,Eixample,26.006
2020,19,2020-05-04,41.3987,2.1534,Gràcia,22.043
2020,20,2020-05-11,41.3987,2.1534,Gràcia,15.793
2020,21,2020-05-18,41.3987,2.1534,Gràcia,32.813
2020,22,2020-05-25,41.3987,2.1534,Gràcia,24.265
2020,19,2020-05-04,41.3864,2.1874,Ciutadella,18.097
2020,20,2020-05-11,41.3864,2.1874,Ciutadella,11.825
2020,21,2020-05-18,41.3864,2.1874,Ciutadella,32.269
2020,22,2020-05-25,41.3864,2.1874,Ciutadella,17.068
2020,19,2020-05-04,41.4261,2.148,Vall Hebron,6.871
2020,20,2020-05-11,41.4261,2.148,Vall Hebron,9.631
2020,21,2020-05-18,41.4261,2.148,Vall Hebron,17.590
2020,22,2020-05-25,41.4261,2.148,Vall Hebron,13.344
2020,19,2020-05-04,41.3875,2.1151,Palau Reial,13.240
2020,20,2020-05-11,41.3875,2.1151,Palau Reial,7.832
2020,21,2020-05-18,41.3875,2.1151,Palau Reial,17.081
2020,22,2020-05-25,41.3875,2.1151,Palau Reial,10.494
2020,23,2020-06-01,41.4039,2.2045,Poblenou,17.894
2020,24,2020-06-08,41.4039,2.2045,Poblenou,19.515
2020,25,2020-06-15,41.4039,2.2045,Poblenou,23.363
2020,26,2020-06-22,41.4039,2.2045,Poblenou,27.370
2020,27,2020-06-29,41.4039,2.2045,Poblenou,16.882
2020,23,2020-06-01,41.3788,2.1331,Sants,12.331
2020,24,2020-06-08,41.3788,2.1331,Sants,13.029
