Jahr,Wochennummer,Lat,Long,Ort,Durchschnitt
2020,35,41.3875,2.1151,Palau Reial,0.362
2020,36,41.3875,2.1151,Palau Reial,0.201
2020,37,41.3853,2.1538,Eixample,0.261
2020,38,41.3853,2.1538,Eixample,0.311
2020,39,41.3853,2.1538,Eixample,0.255
2020,40,41.3853,2.1538,Eixample,0.288
2020,37,41.3987,2.1534,Gràcia,0.345
2020,38,41.3987,2.1534,Gràcia,0.416
2020,39,41.3987,2.1534,Gràcia,0.287
2020,40,41.3987,2.1534,Gràcia,0.307
2020,37,41.4261,2.148,Vall Hebron,0.249
2020,38,41.4261,2.148,Vall Hebron,0.343
2020,39,41.4261,2.148,Vall Hebron,0.242
2020,40,41.4261,2.148,Vall Hebron,0.202
2020,37,41.3875,2.1151,Palau Reial,0.200
2020,38,41.3875,2.1151,Palau Reial,0.209
2020,39,41.3875,2.1151,Palau Reial,0.203
2020,40,41.3875,2.1151,Palau Reial,0.209
2020,41,41.3853,2.1538,Eixample,0.285
2020,42,41.3853,2.1538,Eixample,0.274
2020,43,41.3853,2.1538,Eixample,0.327
2020,44,41.3853,2.1538,Eixample,0.332
2020,41,41.3987,2.1534,Gràcia,0.350
2020,42,41.3987,2.1534,Gràcia,0.326
2020,43,41.3987,2.1534,Gràcia,0.384
2020,44,41.3987,2.1534,Gràcia,0.416
2020,41,41.4261,2.148,Vall Hebron,0.205
2020,42,41.4261,2.148,Vall Hebron,0.206
2020,43,41.4261,2.148,Vall Hebron,0.240
2020,44,41.4261,2.148,Vall Hebron,0.266
2020,41,41.3875,2.1151,Palau Reial,0.205
2020,42,41.3875,2.1151,Palau Reial,0.271
2020,43,41.3875,2.1151,Palau Reial,0.297
2020,44,41.3875,2.1151,Palau Reial,0.313
2020,45,41.3853,2.1538,Eixample,0.308
2020,46,41.3853,2.1538,Eixample,0.449
2020,47,41.3853,2.1538,Eixample,0.431
2020,48,41.3853,2.1538,Eixample,0.395
2020,45,41.3987,2.1534,Gràcia,0.351
2020,46,41.3987,2.1534,Gràcia,0.468
2020,47,41.3987,2.1534,Gràcia,0.429
2020,48,41.3987,2.1534,Gràcia,0.415
2020,45,41.4261,2.148,Vall Hebron,0.243
2020,46,41.4261,2.148,Vall Hebron,0.321
2020,47,41.4261,2.148,Vall Hebron,0.306
2020,48,41.4261,2.148,Vall Hebron,0.346
2020,45,41.3875,2.1151,Palau Reial,0.220
2020,46,41.3875,2.1151,Palau Reial,0.254
2020,47,41.3875,2.1151,Palau Reial,0.366
2020,48,41.3875,2.1151,Palau Reial,0.286
